district,mandal,date,rain,temp_min,temp_max,humidity_min,humidity_max,wind_speed_max,wind_speed_min,Month,Year
Mulugu,Kannaigudem,08-04-2020,0,25.5,37.9,33.7,79.4,8.5,,4,2020
Mulugu,Kannaigudem,09-04-2020,0,24.4,37.8,32.3,77.8,15.1,,4,2020
Mulugu,Kannaigudem,10-04-2020,0,20.2,38.3,34.9,80.3,16.6,,4,2020
Mulugu,Kannaigudem,11-04-2020,0,22.9,37.5,29.6,79.9,8.5,,4,2020
Mulugu,Kannaigudem,12-04-2020,0,24.1,39.2,28.4,79.9,10.3,,4,2020
Mulugu,Kannaigudem,13-04-2020,0,24,39.9,24.8,79.5,11.4,,4,2020
Mulugu,Kannaigudem,14-04-2020,0,22.7,39.2,23.5,79.7,12.3,,4,2020
Mulugu,Kannaigudem,15-04-2020,0,24.2,40.1,22.4,79.4,10.4,,4,2020
Mulugu,Kannaigudem,16-04-2020,0,22.4,38.6,27.5,79.6,8.2,,4,2020
Mulugu,Kannaigudem,17-04-2020,0,24.7,39.7,26,79,7.7,,4,2020
Mulugu,Kannaigudem,18-04-2020,0,25.2,39,26.6,77,14.1,,4,2020
Mulugu,Kannaigudem,19-04-2020,0,26.4,39.1,34,74.9,12.9,,4,2020
Mulugu,Kannaigudem,20-04-2020,0,23.8,37.7,34.9,79.4,11,,4,2020
Mulugu,Kannaigudem,21-04-2020,0,26,39.6,26.6,79.2,10.5,,4,2020
Mulugu,Kannaigudem,22-04-2020,0,26.2,39,29,77.6,19.9,,4,2020
Mulugu,Kannaigudem,23-04-2020,0,25.9,38.5,33.1,79.2,15.2,,4,2020
Mulugu,Kannaigudem,24-04-2020,0,27.1,40.6,32.6,79,14.8,,4,2020
Mulugu,Kannaigudem,25-04-2020,0,27.1,38.9,34.4,79.2,23.6,,4,2020
Mulugu,Kannaigudem,26-04-2020,0,25.8,39.1,33.4,78.2,16.4,,4,2020
Mulugu,Kannaigudem,27-04-2020,0,26.5,37.9,39.7,79.1,16.3,,4,2020
Mulugu,Kannaigudem,28-04-2020,0,21.1,37.8,43.1,79.2,15.9,,4,2020
Mulugu,Kannaigudem,29-04-2020,0,23.8,38,33.1,79.4,0.2,,4,2020
Mulugu,Kannaigudem,30-04-2020,0,25.5,37.9,41.1,79,0.3,,4,2020
Mulugu,Kannaigudem,01-05-2020,0,25.6,40,33.1,78.3,0.6,,5,2020
Mulugu,Kannaigudem,02-05-2020,0,26.7,38.9,36.3,75.3,0.3,,5,2020
Mulugu,Kannaigudem,03-05-2020,0,27.6,40,33.5,79.4,1.8,,5,2020
Mulugu,Kannaigudem,04-05-2020,0,26.5,40.5,33.2,76.4,10.8,,5,2020
Mulugu,Kannaigudem,05-05-2020,0,27.2,40.1,35.4,77.6,18.4,,5,2020
Mulugu,Kannaigudem,06-05-2020,0,27.4,39.2,36,79.3,0.3,,5,2020
Mulugu,Kannaigudem,07-05-2020,0,27.4,39.7,40.3,79.2,23.3,,5,2020
Mulugu,Kannaigudem,08-05-2020,0,27.8,38.2,37.2,76.7,1.2,,5,2020
Mulugu,Kannaigudem,09-05-2020,0,23.8,39.3,36.3,79.1,20.9,,5,2020
Mulugu,Kannaigudem,10-05-2020,0,24.7,40.2,35.8,76.4,24,,5,2020
Mulugu,Kannaigudem,11-05-2020,0,22.9,34.5,39.2,80,3.9,,5,2020
Mulugu,Kannaigudem,12-05-2020,0,27.6,40.1,25.5,77.9,0.6,,5,2020
Mulugu,Kannaigudem,13-05-2020,0,26.4,38.8,39.5,77.7,18.5,,5,2020
Mulugu,Kannaigudem,14-05-2020,0,27.8,39,36.9,66.2,0.4,,5,2020
Mulugu,Kannaigudem,15-05-2020,0,26.9,40.8,31.4,73.6,3.3,,5,2020
Mulugu,Kannaigudem,16-05-2020,0,28.3,40.1,32.2,75.4,18.9,,5,2020
Mulugu,Kannaigudem,17-05-2020,0,26.4,40.8,32.5,75.3,0.9,,5,2020
Mulugu,Kannaigudem,18-05-2020,0,27.7,40.7,33.4,76,3.3,,5,2020
Mulugu,Kannaigudem,19-05-2020,0,26.4,40.7,32.5,75.7,1.5,,5,2020
Mulugu,Kannaigudem,20-05-2020,0,25,38.4,31.3,74.8,0.3,,5,2020
Mulugu,Kannaigudem,21-05-2020,0,22.8,42.3,15.6,70,7.4,,5,2020
Mulugu,Kannaigudem,22-05-2020,0,20.8,42.4,13.2,68.9,11.7,,5,2020
Mulugu,Kannaigudem,23-05-2020,0,24.9,43.9,14.1,78.7,10.1,,5,2020
Mulugu,Kannaigudem,24-05-2020,0,29.4,42.8,21.4,77.9,3.7,,5,2020
Mulugu,Kannaigudem,25-05-2020,0,29.4,41.8,32.5,75.7,0.4,,5,2020
Mulugu,Kannaigudem,26-05-2020,0,29.1,41.5,35.4,74,0.4,,5,2020
Mulugu,Kannaigudem,27-05-2020,0,29.6,42,37.6,74.6,1.1,,5,2020
Mulugu,Kannaigudem,28-05-2020,0,29.7,42,36,73.8,9.2,,5,2020
Mulugu,Kannaigudem,29-05-2020,0,29.9,42.8,29.1,78,0.3,,5,2020
Mulugu,Kannaigudem,30-05-2020,0,22.8,42.9,30.7,79,18.1,,5,2020
Mulugu,Kannaigudem,31-05-2020,0,24.5,36.6,40.9,81.2,10.6,,5,2020
Mulugu,Wazeed,01-04-2020,0,23.1,38.4,30.6,57.7,10.9,,4,2020
Mulugu,Wazeed,02-04-2020,0,20.7,39.6,27.8,59.5,15.3,,4,2020
Mulugu,Wazeed,03-04-2020,0,25.7,38.6,25.2,51.7,10.4,,4,2020
Mulugu,Wazeed,04-04-2020,0,23,35.7,38.4,64.5,9,,4,2020
Mulugu,Wazeed,05-04-2020,0,22.6,37.3,23.3,81.9,10.2,,4,2020
Mulugu,Wazeed,06-04-2020,0,23,37.8,24.2,74.8,13.7,,4,2020
Mulugu,Wazeed,07-04-2020,0,24.2,37.7,30.9,65.4,11.3,,4,2020
Mulugu,Wazeed,08-04-2020,0,24.8,38.2,35.4,69.7,12.3,,4,2020
Mulugu,Wazeed,09-04-2020,0,24.2,38.5,29.2,69.9,13.7,,4,2020
Mulugu,Wazeed,10-04-2020,0,19.2,37.3,28.9,70.7,16.4,,4,2020
Mulugu,Wazeed,11-04-2020,0,23.3,37.8,25.3,74.1,6.7,,4,2020
Mulugu,Wazeed,12-04-2020,0,23.7,39.1,23.6,79.1,10.6,,4,2020
Mulugu,Wazeed,13-04-2020,0,23.9,40.2,23.6,62.8,8.2,,4,2020
Mulugu,Wazeed,14-04-2020,0,21.9,39.4,18.5,67.9,10.4,,4,2020
Mulugu,Wazeed,15-04-2020,0,23.4,40.2,19.5,62.6,12.1,,4,2020
Mulugu,Wazeed,16-04-2020,0,21.8,39.4,20.9,73.7,10.2,,4,2020
Mulugu,Wazeed,17-04-2020,0,24.4,39.3,24.9,55.7,12.5,,4,2020
Mulugu,Wazeed,18-04-2020,0,25.2,39.3,22.7,75.3,13.8,,4,2020
Mulugu,Wazeed,19-04-2020,0,25.7,38.7,31.5,67.3,12.4,,4,2020
Mulugu,Wazeed,20-04-2020,0,23.6,36.8,35,54.7,11,,4,2020
Mulugu,Wazeed,21-04-2020,0,25.7,40.1,33.8,58.7,10.7,,4,2020
Mulugu,Wazeed,22-04-2020,0,25.8,40.2,24.1,55.4,16.9,,4,2020
Mulugu,Wazeed,23-04-2020,0,25.5,39,28.5,66.2,16.7,,4,2020
Mulugu,Wazeed,24-04-2020,0,26.7,39.4,34.5,67.6,15.4,,4,2020
Mulugu,Wazeed,25-04-2020,0,26,39.8,31.4,72.3,22.8,,4,2020
Mulugu,Wazeed,26-04-2020,0,25.3,39.6,27.6,74.7,15.7,,4,2020
Mulugu,Wazeed,27-04-2020,6.3,25.3,38.9,38.5,66.3,16.8,,4,2020
Mulugu,Wazeed,28-04-2020,14.1,20.7,37.2,39.2,85,14.7,,4,2020
Mulugu,Wazeed,29-04-2020,0,23.9,37.1,37.9,71.8,8.2,,4,2020
Mulugu,Wazeed,30-04-2020,0,26.6,38.6,32.5,70.4,8.8,,4,2020
Mulugu,Wazeed,01-05-2020,0,25.2,39.4,31.9,59.5,14.1,,5,2020
Mulugu,Wazeed,02-05-2020,0,26.1,39.1,30.3,68.3,14.4,,5,2020
Mulugu,Wazeed,03-05-2020,0,27.3,39.6,33.5,63.7,14.4,,5,2020
Mulugu,Wazeed,04-05-2020,0,26.5,40.6,30.1,70.2,14.8,,5,2020
Mulugu,Wazeed,05-05-2020,0,28.6,40.5,32.6,60.4,17.2,,5,2020
Mulugu,Wazeed,06-05-2020,0,28,40.8,30.4,72.1,12.1,,5,2020
Mulugu,Wazeed,07-05-2020,0,28.2,38.5,38.5,66,17.1,,5,2020
Mulugu,Wazeed,08-05-2020,0,28,38.5,32.5,81.4,17.2,,5,2020
Mulugu,Wazeed,09-05-2020,0,23.9,40.2,31.1,66.4,18.9,,5,2020
Mulugu,Wazeed,10-05-2020,0.8,25.7,40.7,28.9,69,17.4,,5,2020
Mulugu,Wazeed,11-05-2020,0,21.8,33.4,41.2,84.2,8.7,,5,2020
Mulugu,Wazeed,12-05-2020,0,28.5,40.1,20.2,58.4,9.1,,5,2020
Mulugu,Wazeed,13-05-2020,0,27.8,39.3,32.7,72.4,17.7,,5,2020
Mulugu,Wazeed,14-05-2020,0,29.5,40.1,29.6,61.6,10,,5,2020
Mulugu,Wazeed,15-05-2020,0,28.6,40.2,28.5,68.2,12.5,,5,2020
Mulugu,Wazeed,16-05-2020,0,29.9,40.2,27.3,69.6,29,,5,2020
Mulugu,Wazeed,17-05-2020,0,25.9,39.3,30,70.6,28.5,,5,2020
Mulugu,Wazeed,18-05-2020,0,29.3,41.3,27.9,68.5,9,,5,2020
Mulugu,Wazeed,19-05-2020,0,27.7,40.6,27,77.1,17.2,,5,2020
Mulugu,Wazeed,20-05-2020,0,27.2,39.2,28.7,47.1,15.6,,5,2020
Mulugu,Wazeed,21-05-2020,0,23.8,41.5,10.9,44.8,12.2,,5,2020
Mulugu,Wazeed,22-05-2020,0,22.3,42.3,8.4,43.9,15.2,,5,2020
Mulugu,Wazeed,23-05-2020,0,25.9,44.2,8.7,58.2,13.8,,5,2020
Mulugu,Wazeed,24-05-2020,0,30.3,43.7,15.2,62.3,10.3,,5,2020
Mulugu,Wazeed,25-05-2020,0,30.2,42,29.4,70.8,11.3,,5,2020
Mulugu,Wazeed,26-05-2020,0,30.1,40.5,34.3,69.6,14.5,,5,2020
Mulugu,Wazeed,27-05-2020,0,29.8,41.5,35,71.6,13.3,,5,2020
Mulugu,Wazeed,28-05-2020,0,30,42.1,32.3,69,15.4,,5,2020
Mulugu,Wazeed,29-05-2020,0,30.8,43.8,24.7,64.1,15,,5,2020
Mulugu,Wazeed,30-05-2020,16.7,23.3,43.1,25.9,76,20.2,,5,2020
Mulugu,Wazeed,31-05-2020,0,24.8,37,42.5,88,11,,5,2020
Mulugu,Venkatapuram,01-04-2020,0,24.2,39.4,32.4,86.8,13.9,,4,2020
Mulugu,Venkatapuram,02-04-2020,4.7,25.1,40.3,29.1,81.2,10.9,,4,2020
Mulugu,Venkatapuram,03-04-2020,0,27.1,39.4,28.3,82.3,12.2,,4,2020
Mulugu,Venkatapuram,04-04-2020,0,24.3,36.7,43.2,87.6,7.2,,4,2020
Mulugu,Venkatapuram,05-04-2020,0,25.1,37.8,27.1,87,13.9,,4,2020
Mulugu,Venkatapuram,06-04-2020,0,26.1,38.5,28.9,91.4,9,,4,2020
Mulugu,Venkatapuram,07-04-2020,0,26.6,38.4,37.7,83.3,10.7,,4,2020
Mulugu,Venkatapuram,08-04-2020,0,26.6,39,35.4,87.4,10,,4,2020
Mulugu,Venkatapuram,09-04-2020,1.6,23.3,39.1,34,89.7,14.4,,4,2020
Mulugu,Venkatapuram,10-04-2020,3.5,20.6,38.6,35.4,94.9,15.2,,4,2020
Mulugu,Venkatapuram,11-04-2020,0,24.7,37.8,30.6,77.7,10.4,,4,2020
Mulugu,Venkatapuram,12-04-2020,0,26.7,39.1,23.9,79.7,7.7,,4,2020
Mulugu,Venkatapuram,13-04-2020,0,26.8,40,21.7,88.8,11.4,,4,2020
Mulugu,Venkatapuram,14-04-2020,0,26.1,41.4,19.5,82,9.6,,4,2020
Mulugu,Venkatapuram,15-04-2020,0,26.4,40.4,19.8,77.5,10.1,,4,2020
Mulugu,Venkatapuram,16-04-2020,0,26.4,39.5,23.1,84.7,9.6,,4,2020
Mulugu,Venkatapuram,17-04-2020,0,25.6,39.3,25,86.2,13.6,,4,2020
Mulugu,Venkatapuram,18-04-2020,0,26.3,40.3,30.4,86.2,10.2,,4,2020
Mulugu,Venkatapuram,19-04-2020,0,26.6,39.5,34.5,75.5,14.9,,4,2020
Mulugu,Venkatapuram,20-04-2020,0,26.3,37.8,34.6,95.9,8.5,,4,2020
Mulugu,Venkatapuram,21-04-2020,0,27.2,38.9,33.2,84.2,13.9,,4,2020
Mulugu,Venkatapuram,22-04-2020,0,26.6,39.4,29.5,86.5,15.4,,4,2020
Mulugu,Venkatapuram,23-04-2020,0,26.6,39.3,36.9,87.1,18.6,,4,2020
Mulugu,Venkatapuram,24-04-2020,0,27.2,41.4,34.7,84.7,14.6,,4,2020
Mulugu,Venkatapuram,25-04-2020,0,27.4,39.6,33.9,86.3,15.7,,4,2020
Mulugu,Venkatapuram,26-04-2020,0,25.7,40.2,39.4,82.9,17.2,,4,2020
Mulugu,Venkatapuram,27-04-2020,4.8,27.5,38.9,45.7,88.7,14.6,,4,2020
Mulugu,Venkatapuram,28-04-2020,44.6,22.6,37.8,51.2,96.7,24.6,,4,2020
Mulugu,Venkatapuram,29-04-2020,0,25.1,37.8,40.7,89.4,9,,4,2020
Mulugu,Venkatapuram,30-04-2020,0,27.7,38.8,41.8,80,10.2,,4,2020
Mulugu,Venkatapuram,01-05-2020,7.8,25.6,39.4,35.2,92.5,9,,5,2020
Mulugu,Venkatapuram,02-05-2020,0,27.5,40,40.2,87.9,11.7,,5,2020
Mulugu,Venkatapuram,03-05-2020,0,27.7,39.7,37.2,84.1,12.1,,5,2020
Mulugu,Venkatapuram,04-05-2020,0,27.7,41,34.2,82.4,15,,5,2020
Mulugu,Venkatapuram,05-05-2020,0,28.7,39.4,40.5,82.8,14.5,,5,2020
Mulugu,Venkatapuram,06-05-2020,0,28.5,40.8,39.6,86.3,14.6,,5,2020
Mulugu,Venkatapuram,07-05-2020,7.8,27.1,39,44.3,99.2,16.6,,5,2020
Mulugu,Venkatapuram,08-05-2020,0,28.8,38.8,40.6,89.7,10.7,,5,2020
Mulugu,Venkatapuram,09-05-2020,0,28.5,40.1,36.2,76,14.5,,5,2020
Mulugu,Venkatapuram,10-05-2020,0,29.7,41.5,33,88.5,12.5,,5,2020
Mulugu,Venkatapuram,11-05-2020,0,24.2,37,35.5,81.2,25.2,,5,2020
Mulugu,Venkatapuram,12-05-2020,0,29.1,40.4,24.4,81.4,10.5,,5,2020
Mulugu,Venkatapuram,13-05-2020,0,27.8,41.1,29.7,84.9,10,,5,2020
Mulugu,Venkatapuram,14-05-2020,0,28.9,39.2,33.7,80.4,14.1,,5,2020
Mulugu,Venkatapuram,15-05-2020,0,29.2,41.7,34.8,81.6,15.2,,5,2020
Mulugu,Venkatapuram,16-05-2020,0,28.7,40.9,33.4,79.8,8.8,,5,2020
Mulugu,Venkatapuram,17-05-2020,6.1,25.5,41.2,34.7,91.7,19.1,,5,2020
Mulugu,Venkatapuram,18-05-2020,0,29.5,39.5,38.7,80.5,7.6,,5,2020
Mulugu,Venkatapuram,19-05-2020,0,27.7,40.3,39.2,77.7,19.6,,5,2020
Mulugu,Venkatapuram,20-05-2020,0,27.7,38.9,31.7,88.2,20.5,,5,2020
Mulugu,Venkatapuram,21-05-2020,0,26.1,41.7,14.6,58.2,22.9,,5,2020
Mulugu,Venkatapuram,22-05-2020,0,25.1,43.8,8.5,55.1,23.2,,5,2020
Mulugu,Venkatapuram,23-05-2020,0,29.9,44.4,9.9,82.1,15.6,,5,2020
Mulugu,Venkatapuram,24-05-2020,0,29.9,42.5,21.6,83.4,14.3,,5,2020
Mulugu,Venkatapuram,25-05-2020,0,30.2,41.2,38.6,81.1,13,,5,2020
Mulugu,Venkatapuram,26-05-2020,0,29.7,40,42.1,80.7,12.9,,5,2020
Mulugu,Venkatapuram,27-05-2020,0,29.8,41.5,40.8,80.6,13.9,,5,2020
Mulugu,Venkatapuram,28-05-2020,0,30.1,41.8,36.9,87.7,15.7,,5,2020
Mulugu,Venkatapuram,29-05-2020,0,30.4,43.4,32.9,84.7,17.8,,5,2020
Mulugu,Venkatapuram,30-05-2020,19.1,24.6,41.7,38.8,96.5,25.9,,5,2020
Mulugu,Venkatapuram,31-05-2020,0.5,24.1,37.7,38,98.2,9.6,,5,2020
Mulugu,Mangapet,01-04-2020,0,23.6,39.5,32.1,73.5,8,,4,2020
Mulugu,Mangapet,02-04-2020,0,24.4,39.6,32.4,75.8,6.1,,4,2020
Mulugu,Mangapet,03-04-2020,0,25.7,39.4,30.5,71.9,7.1,,4,2020
Mulugu,Mangapet,04-04-2020,0,23.7,35.7,45.3,75.9,4.1,,4,2020
Mulugu,Mangapet,05-04-2020,0,24,38,28.6,89.1,7.4,,4,2020
Mulugu,Mangapet,06-04-2020,0,25.4,38,30.5,79.6,5.4,,4,2020
Mulugu,Mangapet,07-04-2020,0,26,38.4,35.2,75.5,6.1,,4,2020
Mulugu,Mangapet,08-04-2020,0,26.3,38.4,36.4,71.9,5.9,,4,2020
Mulugu,Mangapet,09-04-2020,0,24.4,39.5,33.3,84.9,8.5,,4,2020
Mulugu,Mangapet,10-04-2020,4,21.2,37.8,34.7,91.5,10.3,,4,2020
Mulugu,Mangapet,11-04-2020,0,24.5,38.7,31.3,72.1,6,,4,2020
Mulugu,Mangapet,12-04-2020,0,25.4,39.8,23.6,76.1,4.5,,4,2020
Mulugu,Mangapet,13-04-2020,0,25.3,40.1,23.2,78.9,6.5,,4,2020
Mulugu,Mangapet,14-04-2020,0,25.6,40.6,21.7,77.4,5.4,,4,2020
Mulugu,Mangapet,15-04-2020,0,25.2,40.6,20.6,71,6.1,,4,2020
Mulugu,Mangapet,16-04-2020,0,25,39.2,24.8,78.6,5.7,,4,2020
Mulugu,Mangapet,17-04-2020,0,25.5,40.2,25.8,69.1,7.9,,4,2020
Mulugu,Mangapet,18-04-2020,0,25.8,40.1,28.6,76.3,6.3,,4,2020
Mulugu,Mangapet,19-04-2020,0,25.3,38.7,35.6,76,9,,4,2020
Mulugu,Mangapet,20-04-2020,0,25.3,37.6,35.2,76.9,5.2,,4,2020
Mulugu,Mangapet,21-04-2020,0,25.9,39.7,34.2,69.8,8.1,,4,2020
Mulugu,Mangapet,22-04-2020,0,25.7,40.2,27.8,75.9,8.7,,4,2020
Mulugu,Mangapet,23-04-2020,0,26.3,39.4,33.8,75.7,11,,4,2020
Mulugu,Mangapet,24-04-2020,0,27,40.4,34.6,77.8,8.5,,4,2020
Mulugu,Mangapet,25-04-2020,0,27.2,39.7,32.5,78.5,9.4,,4,2020
Mulugu,Mangapet,26-04-2020,0,25.3,40.4,39.4,80.2,10.4,,4,2020
Mulugu,Mangapet,27-04-2020,0,27,38.3,45.1,87.3,8.5,,4,2020
Mulugu,Mangapet,28-04-2020,28.2,22.9,37.3,47.9,95.1,14.1,,4,2020
Mulugu,Mangapet,29-04-2020,0,24.7,36.8,42.9,83.9,5.6,,4,2020
Mulugu,Mangapet,30-04-2020,0,26.7,38.8,39.7,78.7,6.1,,4,2020
Mulugu,Mangapet,01-05-2020,0,25.9,40.2,32.6,68.1,5.7,,5,2020
Mulugu,Mangapet,02-05-2020,0,27.4,39.7,35.4,85.9,7.5,,5,2020
Mulugu,Mangapet,03-05-2020,0,27.8,40,35.5,81.5,7.7,,5,2020
Mulugu,Mangapet,04-05-2020,0,27.2,41,33.6,79.3,9.3,,5,2020
Mulugu,Mangapet,05-05-2020,0,28.6,39.3,37.7,76.6,8.4,,5,2020
Mulugu,Mangapet,06-05-2020,0,28.4,39.6,38.3,85.5,8.5,,5,2020
Mulugu,Mangapet,07-05-2020,0,27.8,38.3,45.2,89.5,10.2,,5,2020
Mulugu,Mangapet,08-05-2020,0,28.7,37.7,41.4,87.4,6.6,,5,2020
Mulugu,Mangapet,09-05-2020,0,28.5,39.4,36.2,74.2,8.6,,5,2020
Mulugu,Mangapet,10-05-2020,0,28.5,40,35.7,83.2,7.4,,5,2020
Mulugu,Mangapet,11-05-2020,0,23.6,35.3,36.5,79.9,13.7,,5,2020
Mulugu,Mangapet,12-05-2020,0,28.8,38.9,27.4,79.8,6.4,,5,2020
Mulugu,Mangapet,13-05-2020,0,27.9,38.8,37.9,81,6.3,,5,2020
Mulugu,Mangapet,14-05-2020,0,28.7,38.8,37.1,75.9,8,,5,2020
Mulugu,Mangapet,15-05-2020,0,28.7,40.6,35.1,77.6,9.3,,5,2020
Mulugu,Mangapet,16-05-2020,0,28.4,39.8,35.7,81.1,5.4,,5,2020
Mulugu,Mangapet,17-05-2020,0.4,25.1,39.6,37.5,90.8,11.1,,5,2020
Mulugu,Mangapet,18-05-2020,0,29.5,39,41.9,77.6,4.9,,5,2020
Mulugu,Mangapet,19-05-2020,2.5,24.9,39.2,39.3,83.6,10.6,,5,2020
Mulugu,Mangapet,20-05-2020,0,27.6,38.6,32.4,74.6,11.5,,5,2020
Mulugu,Mangapet,21-05-2020,0,25.6,41,16.5,63.4,12.7,,5,2020
Mulugu,Mangapet,22-05-2020,0,24,42.2,9.9,60.9,12.6,,5,2020
Mulugu,Mangapet,23-05-2020,0,29.9,43.8,12.6,82.3,8.9,,5,2020
Mulugu,Mangapet,24-05-2020,0,30,42.4,25.9,82.5,8.3,,5,2020
Mulugu,Mangapet,25-05-2020,0,30.2,41.2,38.2,80.6,8,,5,2020
Mulugu,Mangapet,26-05-2020,0,29.8,40.2,40.7,78.9,8.1,,5,2020
Mulugu,Mangapet,27-05-2020,0,29.9,40.7,41.4,79.1,8.3,,5,2020
Mulugu,Mangapet,28-05-2020,0,29.9,41.8,39.2,85.3,9.2,,5,2020
Mulugu,Mangapet,29-05-2020,0,30,42.1,35.1,85.1,10.4,,5,2020
Mulugu,Mangapet,30-05-2020,6,24.6,41.4,38.6,93.8,14.7,,5,2020
Mulugu,Mangapet,31-05-2020,0.3,25,37.4,42.1,94.7,6.1,,5,2020
Narayanpet,Damaragidda,01-04-2020,0,21.7,37.7,21.5,67.2,14.3,,4,2020
Narayanpet,Damaragidda,02-04-2020,0,22.8,37.4,25.9,63.8,11.6,,4,2020
Narayanpet,Damaragidda,03-04-2020,0,25.2,38.4,26.3,52.9,14.2,,4,2020
Narayanpet,Damaragidda,04-04-2020,0,25.4,36.4,22.8,57,22.7,,4,2020
Narayanpet,Damaragidda,05-04-2020,0,22.8,35.7,23.3,68.8,13.5,,4,2020
Narayanpet,Damaragidda,06-04-2020,0,25.6,37.7,31.6,57.3,16,,4,2020
Narayanpet,Damaragidda,07-04-2020,8.2,22.1,37.2,36.3,79.3,21.3,,4,2020
Narayanpet,Damaragidda,08-04-2020,4.4,21.6,36.9,35.9,83,18.6,,4,2020
Narayanpet,Damaragidda,09-04-2020,0.1,22.4,36.8,34.7,69.3,10.2,,4,2020
Narayanpet,Damaragidda,10-04-2020,0,19.8,37.5,23.2,81.9,21.4,,4,2020
Narayanpet,Damaragidda,11-04-2020,0,22.1,36.2,28.7,73.6,18.6,,4,2020
Narayanpet,Damaragidda,12-04-2020,0,21.6,36.9,24.6,69.5,14.8,,4,2020
Narayanpet,Damaragidda,13-04-2020,1.9,21.6,37.6,25.1,69.6,18.3,,4,2020
Narayanpet,Damaragidda,14-04-2020,0,22.2,37.8,22.2,56.8,13.3,,4,2020
Narayanpet,Damaragidda,15-04-2020,0,23.1,38.1,18,56.3,16.7,,4,2020
Narayanpet,Damaragidda,16-04-2020,0,23.7,38.1,19.5,50.5,14.4,,4,2020
Narayanpet,Damaragidda,17-04-2020,0,25.5,38.1,23.4,48.8,8.4,,4,2020
Narayanpet,Damaragidda,18-04-2020,0,24.5,38.2,27.4,63.3,14.1,,4,2020
Narayanpet,Damaragidda,19-04-2020,0,24.8,38.1,30.7,62.8,19.1,,4,2020
Narayanpet,Damaragidda,20-04-2020,0,24.4,36.9,34.5,66,14.6,,4,2020
Narayanpet,Damaragidda,21-04-2020,4.8,22,36.9,38.6,79.1,18.5,,4,2020
Narayanpet,Damaragidda,22-04-2020,0.3,24.5,37.9,28,66.2,8.7,,4,2020
Narayanpet,Damaragidda,23-04-2020,0,24.8,38.7,25.3,62,11.2,,4,2020
Narayanpet,Damaragidda,24-04-2020,0,25.3,39.4,21,75.9,2.8,,4,2020
Narayanpet,Damaragidda,25-04-2020,0,25.4,38.7,27.3,63.8,13.3,,4,2020
Narayanpet,Damaragidda,26-04-2020,0,25.2,39.1,20.7,65.6,18.3,,4,2020
Narayanpet,Damaragidda,27-04-2020,0,25.1,39,23.5,59.2,12.6,,4,2020
Narayanpet,Damaragidda,28-04-2020,0,26.4,39.4,18.1,76.4,16.2,,4,2020
Narayanpet,Damaragidda,29-04-2020,23.4,22.1,37,38,88,15.3,,4,2020
Narayanpet,Damaragidda,30-04-2020,0,23.7,36.7,32.2,73.9,3.9,,4,2020
Narayanpet,Damaragidda,01-05-2020,0.4,24.6,38.3,29.2,71.2,15.4,,5,2020
Narayanpet,Damaragidda,02-05-2020,4.5,22.8,38,31.4,81.3,16,,5,2020
Narayanpet,Damaragidda,03-05-2020,0,24.6,38.4,34.6,74.8,22.3,,5,2020
Narayanpet,Damaragidda,04-05-2020,0,24.4,39.4,27.2,71.2,6.1,,5,2020
Narayanpet,Damaragidda,05-05-2020,0,27.3,39.2,28.5,61.6,15.7,,5,2020
Narayanpet,Damaragidda,06-05-2020,0,27.5,39.5,25.2,61.7,13.5,,5,2020
Narayanpet,Damaragidda,07-05-2020,7.5,24.6,40.4,29.5,79.1,15.3,,5,2020
Narayanpet,Damaragidda,08-05-2020,0.7,26.1,37.9,41.3,73.1,15.3,,5,2020
Narayanpet,Damaragidda,09-05-2020,0,27.7,38.1,35.4,65.2,13.4,,5,2020
Narayanpet,Damaragidda,10-05-2020,6.1,23.9,38.3,33,84.5,20.3,,5,2020
Narayanpet,Damaragidda,11-05-2020,0,25.5,34.4,36.5,68,17.6,,5,2020
Narayanpet,Damaragidda,12-05-2020,0,23.1,36.8,34.5,82.2,21.6,,5,2020
Narayanpet,Damaragidda,13-05-2020,0,25.9,37,34.5,69.2,22.4,,5,2020
Narayanpet,Damaragidda,14-05-2020,0,26,37.5,31.4,65.2,10.6,,5,2020
Narayanpet,Damaragidda,15-05-2020,0,25.5,37.9,33.8,68.5,13.9,,5,2020
Narayanpet,Damaragidda,16-05-2020,0,25.7,37.9,34.3,64,16.9,,5,2020
Narayanpet,Damaragidda,17-05-2020,0.8,25.1,38.3,32.3,77.6,26,,5,2020
Narayanpet,Damaragidda,18-05-2020,0,26.4,37.5,35.2,64.9,7.3,,5,2020
Narayanpet,Damaragidda,19-05-2020,0,26.8,38.7,23.2,51.5,14.2,,5,2020
Narayanpet,Damaragidda,20-05-2020,0,26.3,38.2,21.5,66.3,25.4,,5,2020
Narayanpet,Damaragidda,21-05-2020,0,26.7,39.6,16.1,65,15.9,,5,2020
Narayanpet,Damaragidda,22-05-2020,0,26.2,40.4,11.7,69.4,15.1,,5,2020
Narayanpet,Damaragidda,23-05-2020,0,28.1,41.3,13.2,51.1,19.8,,5,2020
Narayanpet,Damaragidda,24-05-2020,0,28.3,42,14.1,58.5,15.5,,5,2020
Narayanpet,Damaragidda,25-05-2020,0,28.7,41.3,17.6,65.8,13,,5,2020
Narayanpet,Damaragidda,26-05-2020,0,28.1,40.3,25.1,64.8,12.5,,5,2020
