District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),Month,Year
Adilabad,Bela,8-Aug-22,34,23.5,30.7,96.3,99.9,0,13,8,2022
Adilabad,Bela,9-Aug-22,38.7,23.8,27.5,96.9,99.9,1.1,12.4,8,2022
Adilabad,Bela,10-Aug-22,12.2,23.4,27.8,90.8,99.9,1.8,14.9,8,2022
Adilabad,Bela,11-Aug-22,0.3,24.5,30.7,83.7,99.9,3.3,18.4,8,2022
Adilabad,Bela,12-Aug-22,1.2,24.4,30.5,83.6,99.9,0,16.1,8,2022
Adilabad,Bela,13-Aug-22,0,25.2,33,71.6,99.9,0,14.5,8,2022
Adilabad,Bela,14-Aug-22,27.7,24,32.9,74.7,99.9,0,15,8,2022
Adilabad,Bela,15-Aug-22,27.3,23,28,95.4,99.9,3.1,15.5,8,2022
Adilabad,Bela,16-Aug-22,6.5,23.8,28.2,86.4,99.9,2.4,15.4,8,2022
Adilabad,Bela,17-Aug-22,0,24.6,32.8,77,99.9,0,13.9,8,2022
Adilabad,Bela,18-Aug-22,0.8,25.6,34.4,70.9,99.9,0,10.2,8,2022
Adilabad,Bela,19-Aug-22,0,25.4,33.8,71,99.9,0,11.1,8,2022
Adilabad,Bela,20-Aug-22,0.2,25.8,32.7,73.7,99.9,0,14,8,2022
Adilabad,Bela,21-Aug-22,0.6,24.8,32.8,72.8,99.9,2.3,19.2,8,2022
Adilabad,Bela,22-Aug-22,0,26.5,32.7,74.7,97.7,3.5,15.7,8,2022
Adilabad,Bela,23-Aug-22,17.1,24,32.3,77.3,99.9,0,18.3,8,2022
Adilabad,Bela,24-Aug-22,0,25.4,33.4,71.4,99.9,0,15.1,8,2022
Adilabad,Bela,25-Aug-22,0,25.1,34.5,64.6,99.9,0,67.9,8,2022
Adilabad,Bela,26-Aug-22,0,24.1,34.5,63.2,99.9,0,12.5,8,2022
Adilabad,Bela,27-Aug-22,0,25.9,34.8,65.1,99.9,0,31.6,8,2022
Adilabad,Bela,28-Aug-22,0,24.7,32.9,70.6,97.6,0,8.2,8,2022
Adilabad,Bela,29-Aug-22,14.4,25.6,34.6,63.5,99.9,,,8,2022
Adilabad,Bela,30-Aug-22,19,24.7,33.5,77.5,99.9,0,9.8,8,2022
Adilabad,Bela,31-Aug-22,15.4,25.6,32.3,79.3,99.9,0,43.2,8,2022
Adilabad,Bheempoor,1-Aug-22,0,26.1,33.9,68.1,100,0,0.7,8,2022
Adilabad,Bheempoor,2-Aug-22,0,24.9,33.6,70.7,99.4,0,1,8,2022
Adilabad,Bheempoor,3-Aug-22,0,25.2,33.7,67.2,97.4,0,0.5,8,2022
Adilabad,Bheempoor,4-Aug-22,0,26.1,33,67.3,100,0,0.7,8,2022
Adilabad,Bheempoor,5-Aug-22,3.5,24.5,32.7,74.5,100,0,2,8,2022
Adilabad,Bheempoor,6-Aug-22,0,25.6,33.2,66.9,99,0,0.6,8,2022
Adilabad,Bheempoor,7-Aug-22,11.5,25.2,33.5,69.2,100,0,2.9,8,2022
Adilabad,Bheempoor,8-Aug-22,15,23.5,30.4,84.2,100,0,1.4,8,2022
Adilabad,Bheempoor,9-Aug-22,14.8,24,28,92.4,99.6,0,5.6,8,2022
Adilabad,Bheempoor,10-Aug-22,10.8,22.9,30.2,87.4,99.4,0,8.1,8,2022
Adilabad,Bheempoor,11-Aug-22,3.5,24.4,30.6,80.3,93.9,0,14.5,8,2022
Adilabad,Bheempoor,12-Aug-22,0,24.4,32.2,83.6,97.9,0,10.7,8,2022
Adilabad,Bheempoor,13-Aug-22,0,25.2,34.3,71,97.6,0,12.7,8,2022
Adilabad,Bheempoor,14-Aug-22,30.5,24.2,33.4,71.2,99.9,0,8.1,8,2022
Adilabad,Bheempoor,15-Aug-22,30.3,23,30.6,91,99.9,0,7.7,8,2022
Adilabad,Bheempoor,16-Aug-22,25,23.8,30.7,84.6,99.9,3.5,11.8,8,2022
Adilabad,Bheempoor,17-Aug-22,0,24.6,32.3,74.5,99.9,0,7.3,8,2022
Adilabad,Bheempoor,18-Aug-22,0,25.7,34.5,71.4,99.9,0,4.7,8,2022
Adilabad,Bheempoor,19-Aug-22,1.5,25.4,33.8,71.4,99.9,0,8,8,2022
Adilabad,Bheempoor,20-Aug-22,0,25.8,32.7,67.4,99.9,0,9.1,8,2022
Adilabad,Bheempoor,21-Aug-22,0,24.8,34.1,73.3,97.6,0,5.9,8,2022
Adilabad,Bheempoor,22-Aug-22,0,27.2,33.9,73.3,95,0,10.7,8,2022
Adilabad,Bheempoor,23-Aug-22,24.5,24,32.5,73,99.9,0,12,8,2022
Adilabad,Bheempoor,24-Aug-22,0,25.8,34.4,71.4,99.9,0,13.1,8,2022
Adilabad,Bheempoor,25-Aug-22,0,25.1,36.6,66.5,99.9,0,6.6,8,2022
Adilabad,Bheempoor,26-Aug-22,0,24.1,33.5,65,99.9,0,4.8,8,2022
Adilabad,Bheempoor,27-Aug-22,6,25.9,34.1,71.4,99.9,0,3.4,8,2022
Adilabad,Bheempoor,28-Aug-22,0,24.7,34.7,71.4,99.9,0,4.8,8,2022
Adilabad,Bheempoor,29-Aug-22,26.8,25.8,36.7,59.6,99.9,0,4.3,8,2022
Adilabad,Bheempoor,30-Aug-22,21.3,25.1,34.6,79.3,99.9,0,6.7,8,2022
Adilabad,Bheempoor,31-Aug-22,1.8,26.1,34,77.7,99.9,0,3.1,8,2022
Adilabad,Boath,1-Aug-22,0.4,24.5,33.8,72.4,98,0,14.1,8,2022
Adilabad,Boath,2-Aug-22,0,23.6,32,73.7,97.4,0,11.5,8,2022
Adilabad,Boath,3-Aug-22,0,24.7,33.8,65,96.1,0,13.4,8,2022
Adilabad,Boath,4-Aug-22,13.8,24.5,32.6,71.9,99,0,9.6,8,2022
Adilabad,Boath,5-Aug-22,5.3,23.5,30.8,85.1,99.6,0,7.7,8,2022
Adilabad,Boath,6-Aug-22,6.8,23.9,31.5,75.3,98.5,0.1,1.9,8,2022
Adilabad,Boath,7-Aug-22,5.7,23.6,31.6,79,99,0,9.5,8,2022
Adilabad,Boath,8-Aug-22,25.1,22.9,29.9,82.1,99.4,0,13.9,8,2022
Adilabad,Boath,9-Aug-22,23.3,23.3,25.6,92.4,99.2,0.3,14.5,8,2022
Adilabad,Boath,10-Aug-22,0.4,22.7,28.2,84.9,97.5,0,18.6,8,2022
Adilabad,Boath,11-Aug-22,0,23.8,29.6,79.3,94.1,0.7,35.4,8,2022
Adilabad,Boath,12-Aug-22,0.2,23.9,30.5,71.4,90.9,0.2,16.3,8,2022
Adilabad,Boath,13-Aug-22,0,23.1,33,70.1,91.7,0,14.1,8,2022
Adilabad,Boath,14-Aug-22,6.2,23,30.8,73.1,98.8,0,15,8,2022
Adilabad,Boath,15-Aug-22,10.9,22.3,28,88.8,98.8,0,4.4,8,2022
Adilabad,Boath,16-Aug-22,6.1,22.6,27,85,96.9,1.9,29.3,8,2022
Adilabad,Boath,17-Aug-22,0,23.6,32.7,72.9,97.9,0,32.6,8,2022
Adilabad,Boath,18-Aug-22,0,25.5,34.4,65.3,97.1,0,15,8,2022
Adilabad,Boath,19-Aug-22,0,24.3,34.3,63.5,97.5,0,9,8,2022
Adilabad,Boath,20-Aug-22,1.3,25.8,32.4,66.7,97,0,12.6,8,2022
Adilabad,Boath,21-Aug-22,0.5,25.2,32.8,67.8,98.6,0,15.1,8,2022
Adilabad,Boath,22-Aug-22,1.8,26.3,32.8,70.9,97,0,9.7,8,2022
Adilabad,Boath,23-Aug-22,0,23.4,32.6,70.9,91.5,0,11.2,8,2022
Adilabad,Boath,24-Aug-22,0,23.3,33.9,63.7,96.9,0,15.4,8,2022
Adilabad,Boath,25-Aug-22,7.1,24,34,63.5,97.8,0,5.6,8,2022
Adilabad,Boath,26-Aug-22,0,23.1,34.3,63.9,97.8,0,7.7,8,2022
Adilabad,Boath,27-Aug-22,0,23.1,34.3,63.2,97.4,0,13.5,8,2022
Adilabad,Boath,28-Aug-22,0,24.7,33,64.8,93.1,0,14.6,8,2022
Adilabad,Boath,29-Aug-22,0.7,22.2,33.8,56,98.4,0,10.5,8,2022
Adilabad,Boath,30-Aug-22,3,21.9,34.4,70.9,100,0,9.9,8,2022
Adilabad,Boath,31-Aug-22,0.2,24.7,34.5,63.5,98.1,0,6.9,8,2022
Adilabad,Gadiguda,1-Aug-22,0,26,33,72.3,99.9,0,1.1,8,2022
Adilabad,Gadiguda,2-Aug-22,0,23.8,33.3,71.9,99.9,0.2,2.5,8,2022
Adilabad,Gadiguda,3-Aug-22,0,26,34,71,99.9,0,1.6,8,2022
Adilabad,Gadiguda,4-Aug-22,25,25.9,32.9,71,97.6,0,1.9,8,2022
Adilabad,Gadiguda,5-Aug-22,21.8,24.5,33.1,71.9,99.9,0,0.9,8,2022
Adilabad,Gadiguda,6-Aug-22,0,24.9,34.4,78.2,99.7,0,7.8,8,2022
Adilabad,Gadiguda,7-Aug-22,21,24.7,32.7,77.2,91.9,0,9.5,8,2022
Adilabad,Gadiguda,8-Aug-22,36.3,23.5,30.4,92.6,99.9,0,13,8,2022
Adilabad,Gadiguda,9-Aug-22,37.5,23.8,27.2,96.9,99.9,0,0.1,8,2022
Adilabad,Gadiguda,10-Aug-22,12.5,23.4,28.1,92.7,99.9,0,0.6,8,2022
Adilabad,Gadiguda,11-Aug-22,0,24.5,30.2,86.3,96.9,0,6.4,8,2022
Adilabad,Gadiguda,12-Aug-22,0,24.4,29.9,88.2,97.2,0,9.5,8,2022
Adilabad,Gadiguda,13-Aug-22,0,25.2,32.4,78,96.9,0,6.1,8,2022
Adilabad,Gadiguda,14-Aug-22,33,24,32.6,78.5,96.9,0,7.7,8,2022
Adilabad,Gadiguda,15-Aug-22,29.3,23,27.5,92.9,99.9,3.1,15.5,8,2022
Adilabad,Gadiguda,16-Aug-22,7.5,23.8,27.9,89.5,99.9,0,0.9,8,2022
