district,mandal,date,rain,temp_min,temp_max,humidity_min,humidity_max,wind_speed_max,wind_speed_min,Month,Year
Nalgonda,Kethepalle,26-08-2020,0,26.8,35.9,71.4,98,6.5,0,8,2020
Nalgonda,Kethepalle,27-08-2020,0,26,32.6,81.8,98.2,7,0,8,2020
Nalgonda,Kethepalle,28-08-2020,7.6,24.8,30.3,86.6,99.5,6.5,0,8,2020
Nalgonda,Kethepalle,29-08-2020,38.3,24.9,35.2,73.2,99.9,9.5,0,8,2020
Nalgonda,Kethepalle,30-08-2020,10,25.1,33,77.4,100,7.1,0,8,2020
Nalgonda,Kethepalle,31-08-2020,0,25.5,37.3,71.4,99.3,8.3,0,8,2020
Nalgonda,Thipparthi,01-07-2020,1.1,26.6,34.6,73.45,97.35,4.5,0,7,2020
Nalgonda,Thipparthi,02-07-2020,0,27.35,34.8,60.9,94.25,6.3,0,7,2020
Nalgonda,Thipparthi,03-07-2020,8.2,26.45,36.15,55.2,96.65,5.5,0,7,2020
Nalgonda,Thipparthi,04-07-2020,2.4,25.75,35.3,56.8,96.2,5.8,0,7,2020
Nalgonda,Thipparthi,05-07-2020,2.8,24.8,33.05,70.35,97.3,5.4,0.3,7,2020
Nalgonda,Thipparthi,06-07-2020,18.3,24.15,29.8,87.75,98.3,4.3,0,7,2020
Nalgonda,Thipparthi,07-07-2020,0,26.6,30.9,86.1,96.7,4.5,0,7,2020
Nalgonda,Thipparthi,08-07-2020,0,26,34.8,59.5,93.85,7.7,0,7,2020
Nalgonda,Thipparthi,09-07-2020,0.3,25.9,35.2,58.35,96.65,6.5,0.1,7,2020
Nalgonda,Thipparthi,10-07-2020,0.2,25.95,34.85,58.25,96.05,5,0,7,2020
Nalgonda,Thipparthi,11-07-2020,3.1,26.55,33.3,64.9,92.25,4.9,0,7,2020
Nalgonda,Thipparthi,12-07-2020,0.8,25.65,34.8,60.1,97.35,5.8,0,7,2020
Nalgonda,Thipparthi,13-07-2020,3.5,25.65,35.2,63.2,97.5,4.7,0,7,2020
Nalgonda,Thipparthi,14-07-2020,28.4,24.3,35.65,66.4,100,15.1,0,7,2020
Nalgonda,Thipparthi,15-07-2020,0.4,24.7,31.7,86.75,99.65,12.2,0,7,2020
Nalgonda,Thipparthi,16-07-2020,9,24.1,28.2,89.7,97.4,13.5,1.6,7,2020
Nalgonda,Thipparthi,17-07-2020,1.4,25.55,31.3,84.05,97,8.3,0,7,2020
Nalgonda,Thipparthi,18-07-2020,0,26.1,32.6,77.6,98.15,11.4,0,7,2020
Nalgonda,Thipparthi,19-07-2020,0,26.95,34.35,67.45,98.65,8.7,0,7,2020
Nalgonda,Thipparthi,20-07-2020,1.2,25.45,35.8,65.7,99.25,7.2,0,7,2020
Nalgonda,Thipparthi,21-07-2020,0,26.95,34.15,70.45,98.85,9.1,0,7,2020
Nalgonda,Thipparthi,22-07-2020,0,26.4,35.8,58.85,98.6,4.1,0,7,2020
Nalgonda,Thipparthi,23-07-2020,9.2,25.4,35.2,67.9,99.25,17.8,0,7,2020
Nalgonda,Thipparthi,24-07-2020,3.6,24.5,27.8,89.75,99.1,7.1,0,7,2020
Nalgonda,Thipparthi,25-07-2020,0.3,25.1,33.7,86.05,99.25,8.2,0,7,2020
Nalgonda,Thipparthi,26-07-2020,0,25.65,33.2,81,99.05,2.1,0,7,2020
Nalgonda,Thipparthi,27-07-2020,0,26.8,35.6,56.7,93,9.6,0,7,2020
Nalgonda,Thipparthi,28-07-2020,0,27.2,36.35,56.2,95.1,6.4,0,7,2020
Nalgonda,Thipparthi,29-07-2020,20.8,24.65,36.1,65.5,99.25,7.3,0,7,2020
Nalgonda,Thipparthi,30-07-2020,0,26.1,34.8,68.6,98.85,3.1,0,7,2020
Nalgonda,Thipparthi,31-07-2020,0,25.75,37,58.7,98.6,16.4,0,7,2020
Nalgonda,Thipparthi,01-08-2020,0,27.35,35.55,70.65,98.65,8,0,8,2020
Nalgonda,Thipparthi,02-08-2020,3.4,25.95,34.15,72.95,99.3,11.4,0,8,2020
Nalgonda,Thipparthi,03-08-2020,0.2,27.1,35.4,78.4,96.45,11,0,8,2020
Nalgonda,Thipparthi,04-08-2020,0,27.25,33.7,76.2,95.1,14.5,0,8,2020
Nalgonda,Thipparthi,05-08-2020,1.1,26.45,32.15,76.75,96.4,14.6,3.4,8,2020
Nalgonda,Thipparthi,06-08-2020,0.3,26.6,31.85,78.85,96.8,15.9,4.8,8,2020
Nalgonda,Thipparthi,07-08-2020,0,26.15,34.2,80.05,98.4,13.6,0,8,2020
Nalgonda,Thipparthi,08-08-2020,0,27.65,33.4,80.15,93.2,9.6,0,8,2020
Nalgonda,Thipparthi,09-08-2020,0,26.85,35.3,63.15,88.95,8.4,0,8,2020
Nalgonda,Thipparthi,10-08-2020,5.5,24.8,32.65,68.2,99.15,8,0,8,2020
Nalgonda,Thipparthi,11-08-2020,0.9,25.15,30.8,84.7,99.15,5.9,0,8,2020
Nalgonda,Thipparthi,12-08-2020,1.8,25.9,34.05,72.85,97.7,14.6,0,8,2020
Nalgonda,Thipparthi,13-08-2020,7.1,24.75,29.5,84.9,99.3,12.8,0,8,2020
Nalgonda,Thipparthi,14-08-2020,14.5,23.4,26.45,94.85,99.3,10.8,0,8,2020
Nalgonda,Thipparthi,15-08-2020,20.3,23.65,25.9,92.9,99.4,14.7,0,8,2020
Nalgonda,Thipparthi,16-08-2020,29.2,23.85,25.65,97.25,99.5,12.6,0,8,2020
Nalgonda,Thipparthi,17-08-2020,21.2,24.5,26.2,95.6,99.7,11.9,0,8,2020
Nalgonda,Thipparthi,18-08-2020,0.2,25,31.85,75.15,99.5,7.5,0,8,2020
Nalgonda,Thipparthi,19-08-2020,2.8,23.4,33.75,73.35,98.25,13.2,0,8,2020
Nalgonda,Thipparthi,20-08-2020,39.9,23.8,27.6,88.75,99.3,6.5,0.6,8,2020
Nalgonda,Thipparthi,21-08-2020,3.5,24.15,26.8,93,100,11.8,0,8,2020
Nalgonda,Thipparthi,22-08-2020,0.4,24.7,31.5,80.65,99.1,12.8,0,8,2020
Nalgonda,Thipparthi,23-08-2020,0,25.3,32.35,74.65,96.05,12.6,0,8,2020
Nalgonda,Thipparthi,24-08-2020,0,24.35,33.75,71.65,98.55,9,0,8,2020
Nalgonda,Thipparthi,25-08-2020,0,25.85,35.25,69.05,95.15,9.7,0,8,2020
Nalgonda,Thipparthi,26-08-2020,0.7,26.15,35.55,67.35,94.1,9.6,0,8,2020
Nalgonda,Thipparthi,27-08-2020,0,25.4,32.2,78.9,93.7,6.3,1.6,8,2020
Nalgonda,Thipparthi,28-08-2020,4.8,23.55,29.5,87.3,98.2,6.5,0,8,2020
Nalgonda,Thipparthi,29-08-2020,8.3,23.95,34.05,76.35,100,11.1,0,8,2020
Nalgonda,Thipparthi,30-08-2020,0,25.1,33.25,82.45,99.15,9,0,8,2020
Nalgonda,Thipparthi,31-08-2020,0,24.9,35.1,68.6,99.5,5.3,0,8,2020
Nalgonda,Nalgonda,01-07-2020,0,27.55,35.625,59.175,95.075,18.9,0,7,2020
Nalgonda,Nalgonda,02-07-2020,0.4,27.925,36.475,54.375,89.925,18.4,0,7,2020
Nalgonda,Nalgonda,03-07-2020,15,26.525,36.3,52.675,94.45,15.5,0,7,2020
Nalgonda,Nalgonda,04-07-2020,0.8,26.675,36.175,55.075,93.25,18.5,0,7,2020
Nalgonda,Nalgonda,05-07-2020,3.7,25.175,33.775,60.35,95.375,21.5,0.3,7,2020
Nalgonda,Nalgonda,06-07-2020,17.6,24.05,30.825,77.725,97.025,15.4,0,7,2020
Nalgonda,Nalgonda,07-07-2020,0.4,27.85,31.125,75.15,94.625,17.9,0,7,2020
Nalgonda,Nalgonda,08-07-2020,0,26.85,35.35,55.475,93.1,18.3,0,7,2020
Nalgonda,Nalgonda,09-07-2020,1,26.55,36.575,54.3,94.225,20.3,0,7,2020
Nalgonda,Nalgonda,10-07-2020,0.2,26.475,35.875,50.7,92.775,16.3,0,7,2020
Nalgonda,Nalgonda,11-07-2020,3.1,27.275,34.25,55.7,88.825,15.3,0,7,2020
Nalgonda,Nalgonda,12-07-2020,4.4,26.8,35.95,52.4,94.85,15.5,0,7,2020
Nalgonda,Nalgonda,13-07-2020,25.4,26.25,35.425,58.075,96.075,9.1,0,7,2020
Nalgonda,Nalgonda,14-07-2020,51.6,25.15,34.4,68.75,97.95,12.1,0,7,2020
Nalgonda,Nalgonda,15-07-2020,3.2,25.325,32.35,78.95,96.85,16,0,7,2020
Nalgonda,Nalgonda,16-07-2020,14.2,25.375,29.6,80.65,99.925,18.5,0.6,7,2020
Nalgonda,Nalgonda,17-07-2020,1.1,26.6,32.975,83.65,99.925,18.9,0,7,2020
Nalgonda,Nalgonda,18-07-2020,0,27.8,34.825,73.75,99.925,18.1,0,7,2020
Nalgonda,Nalgonda,19-07-2020,0,29.325,35.825,61.925,99.9,16.4,0,7,2020
Nalgonda,Nalgonda,20-07-2020,3.9,27.075,35.875,65.75,99.9,17.5,0,7,2020
Nalgonda,Nalgonda,21-07-2020,0,29.3,35.675,61.375,99.9,17.3,0.1,7,2020
Nalgonda,Nalgonda,22-07-2020,1.5,27.675,37.225,64.975,99.9,12.1,0,7,2020
Nalgonda,Nalgonda,23-07-2020,26.4,26.725,36.95,68.625,99.9,13.2,0,7,2020
Nalgonda,Nalgonda,24-07-2020,11.2,24.975,29.325,91.075,99.95,6,0,7,2020
Nalgonda,Nalgonda,25-07-2020,46,26.725,34.75,87.125,99.9,13.4,0,7,2020
Nalgonda,Nalgonda,26-07-2020,0,27.25,34.825,78.725,99.9,5.1,0,7,2020
Nalgonda,Nalgonda,27-07-2020,0,29.025,37.2,55.925,99.9,7.5,0,7,2020
Nalgonda,Nalgonda,28-07-2020,0,29.3,37.175,60.4,98.175,15.2,0,7,2020
Nalgonda,Nalgonda,29-07-2020,61.9,26.725,37.25,68.95,99.9,13.9,0,7,2020
Nalgonda,Nalgonda,30-07-2020,4.1,27.525,35.2,71.2,99.9,13.4,0,7,2020
Nalgonda,Nalgonda,31-07-2020,0,27.575,37.275,70.35,99.925,20.7,0,7,2020
Nalgonda,Nalgonda,01-08-2020,0.1,29.325,37.175,63.975,99.9,6.4,0,8,2020
Nalgonda,Nalgonda,02-08-2020,0.8,27.6,35.325,71.525,99.925,17.1,0,8,2020
Nalgonda,Nalgonda,03-08-2020,0,28.125,36.875,74.725,99.925,17.5,0,8,2020
Nalgonda,Nalgonda,04-08-2020,0,29.575,34.425,71.025,96.575,22.6,0.2,8,2020
Nalgonda,Nalgonda,05-08-2020,1.5,27.575,33.075,71.5,99.55,21,7.7,8,2020
Nalgonda,Nalgonda,06-08-2020,2.9,27.475,33.2,73.9,99.9,22,6.4,8,2020
Nalgonda,Nalgonda,07-08-2020,2.1,26.875,34.325,80.375,99.95,21,0,8,2020
Nalgonda,Nalgonda,08-08-2020,0,28.8,34.175,77.3,99.9,16.8,0,8,2020
Nalgonda,Nalgonda,09-08-2020,0,27.1,36.95,65.225,95.175,14.6,0,8,2020
Nalgonda,Nalgonda,10-08-2020,9.4,24.65,33.45,67.525,100,20.6,0,8,2020
Nalgonda,Nalgonda,11-08-2020,4,25.7,31.45,97.05,100,13.1,0,8,2020
Nalgonda,Nalgonda,12-08-2020,14.9,25.925,34.075,69.675,99.95,16.7,0,8,2020
Nalgonda,Nalgonda,13-08-2020,12.3,25.975,30.725,94.325,99.95,15.5,0,8,2020
Nalgonda,Nalgonda,14-08-2020,17.1,24.775,27.9,98.6,99.875,8.9,0.1,8,2020
Nalgonda,Nalgonda,15-08-2020,33.8,24.4,27.6,94.125,99.95,14.7,0,8,2020
Nalgonda,Nalgonda,16-08-2020,27.5,25.55,27.425,98.025,99.85,12.6,0,8,2020
Nalgonda,Nalgonda,17-08-2020,26.5,26.725,27.575,96.625,99.875,11.9,0,8,2020
Nalgonda,Nalgonda,18-08-2020,0,25.6,32.575,84.35,99.95,8.9,0,8,2020
Nalgonda,Nalgonda,19-08-2020,3.6,25.1,33.4,66.5,98.7,9.7,0,8,2020
Nalgonda,Nalgonda,20-08-2020,33.5,24.6,28.425,88.85,100,15.3,0,8,2020
Nalgonda,Nalgonda,21-08-2020,4.7,23.675,28.4,94.275,99.975,18.8,0,8,2020
Nalgonda,Nalgonda,22-08-2020,1.5,25.15,31.875,94.725,99.825,18.9,0,8,2020
Nalgonda,Nalgonda,23-08-2020,0,26.875,34,87.725,99.425,18.3,0,8,2020
Nalgonda,Nalgonda,24-08-2020,0,25.65,34.6,84.425,99.575,13.2,0,8,2020
Nalgonda,Nalgonda,25-08-2020,0,26.475,34.95,82.85,99.15,16.7,0,8,2020
Nalgonda,Nalgonda,26-08-2020,21.8,25.725,34.6,69.15,99.45,15.3,0,8,2020
Nalgonda,Nalgonda,27-08-2020,0.2,26.675,32.425,80.375,99.475,12.7,0,8,2020
Nalgonda,Nalgonda,28-08-2020,23.5,25.85,29.6,94.1,99.325,14.4,0,8,2020
Nalgonda,Nalgonda,29-08-2020,11.5,25.125,34.35,80.425,99.475,17.2,0,8,2020
Nalgonda,Nalgonda,30-08-2020,0.6,26.075,33.525,75.775,99.725,11.5,0,8,2020
Nalgonda,Nalgonda,31-08-2020,0,26.05,34.6,67.85,99.85,13.8,0,8,2020
Nalgonda,Kangal,01-07-2020,2.2,27,37.7,65.4,98.3,7.4,0,7,2020
Nalgonda,Kangal,02-07-2020,2.7,27.5,35.5,62.7,90.8,9.2,0,7,2020
Nalgonda,Kangal,03-07-2020,1.8,27.5,37.8,64,97.3,13.7,0,7,2020
Nalgonda,Kangal,04-07-2020,0,27.5,35.5,65.9,91.5,12.2,0,7,2020
Nalgonda,Kangal,05-07-2020,6.7,24.9,32.7,59.7,96.9,13.9,0,7,2020
Nalgonda,Kangal,06-07-2020,6.5,24.4,32.4,77,97.1,7.1,0,7,2020
Nalgonda,Kangal,07-07-2020,0.7,27.5,31.3,76.9,97.6,10.1,0,7,2020
Nalgonda,Kangal,08-07-2020,0,27.5,37.4,64.1,88.6,11.7,0,7,2020
Nalgonda,Kangal,09-07-2020,0.3,27,36.4,65.2,90.9,9.5,0,7,2020
Nalgonda,Kangal,10-07-2020,0,27.4,35.3,65.5,89.3,9.6,0,7,2020
Nalgonda,Kangal,11-07-2020,0,27.5,34.9,70.9,85.1,8.4,0,7,2020
Nalgonda,Kangal,12-07-2020,11,27.5,35.2,64.9,97.6,9.2,0,7,2020
Nalgonda,Kangal,13-07-2020,0,26.8,35.3,66.9,97.6,11.6,0,7,2020
Nalgonda,Kangal,14-07-2020,69.4,24.9,35.2,70.9,99.2,23.2,0,7,2020
Nalgonda,Kangal,15-07-2020,21.3,24.9,32.6,77.5,97.6,11.1,0,7,2020
Nalgonda,Kangal,16-07-2020,11.2,24.9,29.8,85.9,98.2,9.2,0,7,2020
Nalgonda,Kangal,17-07-2020,0.4,24.9,33.2,68.6,92.6,10.7,0,7,2020
Nalgonda,Kangal,18-07-2020,0,26.4,35,70.9,91.4,13.4,0,7,2020
Nalgonda,Kangal,19-07-2020,0,27.5,35.3,65.7,92.3,8.2,0,7,2020
Nalgonda,Kangal,20-07-2020,0,24.5,37.4,66.7,97,14.5,0,7,2020
Nalgonda,Kangal,21-07-2020,0,26.7,37.2,64.7,97.6,11.4,0,7,2020
Nalgonda,Kangal,22-07-2020,2.1,25,37.4,47.6,97.6,9.2,0,7,2020
Nalgonda,Kangal,23-07-2020,4.6,26.5,37.8,71.4,97.2,9.6,0,7,2020
Nalgonda,Kangal,24-07-2020,4,24.9,28,90.8,97.6,5.4,0,7,2020
Nalgonda,Kangal,25-07-2020,5.4,24.9,35.2,71.4,98.8,12.9,0,7,2020
Nalgonda,Kangal,26-07-2020,0,24.9,35.6,67.2,98.6,4.7,0,7,2020
Nalgonda,Kangal,27-07-2020,0,27.5,35.2,63.5,93.9,6.6,0,7,2020
Nalgonda,Kangal,28-07-2020,0,27.5,37.5,64,90.8,10.5,0,7,2020
Nalgonda,Kangal,29-07-2020,8.1,24.9,37.7,71.4,97.8,18.4,0,7,2020
Nalgonda,Kangal,30-07-2020,0,27,35.6,71.1,97.6,11.8,0,7,2020
Nalgonda,Kangal,31-07-2020,38.4,24.9,35.2,71.4,98.5,8.2,0,7,2020
Nalgonda,Kangal,01-08-2020,0,27.5,37.5,71.4,97.6,4.3,0,8,2020
Nalgonda,Kangal,02-08-2020,0,27.5,35,73.2,97.6,12.1,0,8,2020
Nalgonda,Kangal,03-08-2020,0,27.5,35.5,71.7,85.8,14.2,0,8,2020
Nalgonda,Kangal,04-08-2020,0,27.1,34.8,70.7,92.1,15.9,0,8,2020
Nalgonda,Kangal,05-08-2020,0,27.5,33.1,72.5,89.1,12.5,0,8,2020
Nalgonda,Kangal,06-08-2020,0.3,27.2,32.2,75.3,92.8,10.5,0,8,2020
Nalgonda,Kangal,07-08-2020,0.9,25.4,35.2,71.4,100,7.4,0,8,2020
Nalgonda,Kangal,08-08-2020,0,27.5,34.8,70.9,88.8,8.2,0,8,2020
Nalgonda,Kangal,09-08-2020,0,27.5,35.8,64.3,89.2,10.5,0,8,2020
Nalgonda,Kangal,10-08-2020,16.7,24.7,33.2,70.9,100,10.5,0,8,2020
Nalgonda,Kangal,11-08-2020,3.5,25.3,32.8,77.2,100,5.3,0,8,2020
Nalgonda,Kangal,12-08-2020,63.8,24.8,33.3,71.8,100,10,0,8,2020
Nalgonda,Kangal,13-08-2020,12,24.9,30.1,84.3,100,6.3,0,8,2020
Nalgonda,Kangal,14-08-2020,19.1,24.8,28,93.7,100,6.4,0,8,2020
Nalgonda,Kangal,15-08-2020,25.8,24.9,28.2,85.8,97.4,7.3,0,8,2020
Nalgonda,Kangal,16-08-2020,22.6,24.9,27.6,86.3,97.1,8.6,0,8,2020
Nalgonda,Kangal,17-08-2020,10,24.9,27.4,92.5,97.8,8.2,0,8,2020
Nalgonda,Kangal,18-08-2020,0,27,32.7,76.9,97.1,9,0,8,2020
Nalgonda,Kangal,19-08-2020,0,25.6,34.8,72.4,95.2,12.1,0,8,2020
Nalgonda,Kangal,20-08-2020,14.3,24.3,28.1,84.8,100,6.2,0,8,2020
Nalgonda,Kangal,21-08-2020,6.3,24.1,27.9,90.3,100,6.7,0,8,2020
Nalgonda,Kangal,22-08-2020,0,25.2,31.6,86.2,100,4.8,0,8,2020
Nalgonda,Kangal,23-08-2020,0,25.3,32.6,71.4,100,8.1,0,8,2020
Nalgonda,Kangal,24-08-2020,0,24.8,37.2,71.4,100,18.1,0,8,2020
Nalgonda,Kangal,25-08-2020,0,26,35.2,71.4,100,13.3,0,8,2020
Nalgonda,Kangal,26-08-2020,0,26.1,35.7,71.1,100,14,0,8,2020
Nalgonda,Kangal,27-08-2020,0,26.2,32.6,77.1,100,7.7,0,8,2020
Nalgonda,Kangal,28-08-2020,1.6,24.8,30.6,83.9,100,0.2,0,8,2020
Nalgonda,Kangal,29-08-2020,0,23.9,35.1,71,100,6.2,0,8,2020
Nalgonda,Kangal,30-08-2020,0,24.9,35.6,70.9,100,9.9,0,8,2020
Nalgonda,Kangal,31-08-2020,0,26.1,37.8,66,100,6.4,0,8,2020
Nalgonda,Munugode,01-07-2020,3.6,26,37.8,64,99.9,6.5,0,7,2020
Nalgonda,Munugode,02-07-2020,0,27.5,37.8,57.8,93.9,10.9,0,7,2020
Nalgonda,Munugode,03-07-2020,0,27.1,37.8,55.8,99.9,15.1,1.8,7,2020
Nalgonda,Munugode,04-07-2020,0.8,25.9,37.5,55.9,99.9,15.4,0,7,2020
Nalgonda,Munugode,05-07-2020,2,24.9,35.2,56.5,99.9,13.9,2.4,7,2020
Nalgonda,Munugode,06-07-2020,7.5,24.9,33.2,84.1,100,10.3,0,7,2020
Nalgonda,Munugode,07-07-2020,0.8,27.2,32.2,90.2,100,5.1,0,7,2020
Nalgonda,Munugode,08-07-2020,0,26.8,38,57.4,99.9,7.7,0,7,2020
Nalgonda,Munugode,09-07-2020,0.7,25.8,37.3,55.6,91.9,12.5,0,7,2020
Nalgonda,Munugode,10-07-2020,0,25.1,34.1,51.3,93.2,8.2,0,7,2020
Nalgonda,Munugode,11-07-2020,0,26.4,35.5,56.9,90.8,9.7,0,7,2020
Nalgonda,Munugode,12-07-2020,0,27.5,37.8,55.5,99.9,13.9,0,7,2020
Nalgonda,Munugode,13-07-2020,0,25.8,35.2,52.4,100,9.8,0,7,2020
Nalgonda,Munugode,14-07-2020,19.7,24.1,35.2,59.4,100,8.3,0,7,2020
Nalgonda,Munugode,15-07-2020,6.1,24,33,85.6,99.9,7.1,0,7,2020
Nalgonda,Munugode,16-07-2020,18.7,24.9,29.7,99.9,100,6.5,0.6,7,2020
Nalgonda,Munugode,17-07-2020,1.9,24.9,32.9,93.5,100,6.2,0,7,2020
Nalgonda,Munugode,18-07-2020,0,25.5,35.8,74.2,100,8.2,0,7,2020
Nalgonda,Munugode,19-07-2020,0,26.5,37.8,55.4,99.9,8.1,0,7,2020
Nalgonda,Munugode,20-07-2020,17.5,24.6,35.2,72.5,100,9.6,0,7,2020
Nalgonda,Munugode,21-07-2020,2.5,24.9,37.7,58.3,99.9,10.3,0,7,2020
Nalgonda,Munugode,22-07-2020,0,27.1,37.5,53.2,99.9,8.7,0,7,2020
Nalgonda,Munugode,23-07-2020,12.9,24.2,35.2,78,99.9,8.3,0,7,2020
Nalgonda,Munugode,24-07-2020,4.3,23.5,27.5,95.5,99.9,5.3,0,7,2020
Nalgonda,Munugode,25-07-2020,8.1,24.9,35.2,81.2,99.9,8,0,7,2020
Nalgonda,Munugode,26-07-2020,0,24.9,35.8,78.6,99.9,5.8,0,7,2020
Nalgonda,Munugode,27-07-2020,0,24.9,37.8,56.7,99.9,6.5,0,7,2020
Nalgonda,Munugode,28-07-2020,0,26.3,35.2,61.9,100,7.6,0,7,2020
Nalgonda,Munugode,29-07-2020,22.4,23.3,37.8,59.9,100,11.4,0,7,2020
Nalgonda,Munugode,30-07-2020,3.7,25.5,35.9,78,99.9,7.4,0,7,2020
Nalgonda,Munugode,31-07-2020,0,25.2,37.8,63.9,100,6.9,0,7,2020
Nalgonda,Munugode,01-08-2020,0,26.7,37.2,67.5,99.9,5.9,0,8,2020
Nalgonda,Munugode,02-08-2020,2.5,24.9,37.8,64,100,7.2,0,8,2020
Nalgonda,Munugode,03-08-2020,0,27.5,35.2,77.6,100,7.9,0,8,2020
Nalgonda,Munugode,04-08-2020,0,25.7,32.6,74.4,86.5,13.5,7.1,8,2020
Nalgonda,Munugode,05-08-2020,0.9,25.3,30.6,84.6,100,10.8,0,8,2020
Nalgonda,Munugode,06-08-2020,1.5,25.5,33.3,84.6,100,8.1,1,8,2020
Nalgonda,Munugode,07-08-2020,0.3,24.9,35.8,72.7,100,7.9,0,8,2020
Nalgonda,Munugode,08-08-2020,0,27.5,35.2,74.8,100,6.7,0,8,2020
Nalgonda,Munugode,09-08-2020,0,27.3,35.3,68.9,99.9,13.6,0,8,2020
Nalgonda,Munugode,10-08-2020,7.5,24.9,33.2,71.2,99.9,9.1,0,8,2020
Nalgonda,Munugode,11-08-2020,4.1,24.9,31.1,92.2,100,9,0,8,2020
Nalgonda,Munugode,12-08-2020,19,24.9,32.6,84.9,100,12.9,0.3,8,2020
Nalgonda,Munugode,13-08-2020,7.2,24.9,30.1,92.1,100,6.5,0,8,2020
Nalgonda,Munugode,14-08-2020,21.9,23.5,27.8,95.9,100,6.9,0,8,2020
Nalgonda,Munugode,15-08-2020,39.1,23.1,27.8,98.3,100,4.1,0,8,2020
Nalgonda,Munugode,16-08-2020,37.9,24.1,28.1,96.9,100,6,0,8,2020
Nalgonda,Munugode,17-08-2020,28.6,24.4,27.7,97.7,100,4.6,0,8,2020
Nalgonda,Munugode,18-08-2020,0,24.9,30.9,87.9,100,8.9,0,8,2020
Nalgonda,Munugode,19-08-2020,1.9,24.5,32.9,79.2,100,13.3,0,8,2020
Nalgonda,Munugode,20-08-2020,26,24.1,28,92.3,100,8.5,0,8,2020
Nalgonda,Munugode,21-08-2020,6.5,24.6,28.1,96.2,99.9,6.8,0,8,2020
Nalgonda,Munugode,22-08-2020,0.3,24.9,31.5,92.4,100,6.3,0,8,2020
Nalgonda,Munugode,23-08-2020,0,25.5,31.8,92.3,100,5.4,0,8,2020
Nalgonda,Munugode,24-08-2020,0.7,24.5,33.8,89.1,100,8.4,0,8,2020
Nalgonda,Munugode,25-08-2020,0,25.8,34.3,79.6,99.9,6.4,0,8,2020
Nalgonda,Munugode,26-08-2020,0,26.1,35.9,67,84.1,3.9,0.6,8,2020
Nalgonda,Munugode,27-08-2020,3.5,24.9,34.9,80.1,99.9,9.5,0,8,2020
Nalgonda,Munugode,28-08-2020,3.4,24.2,30.1,90.1,99.9,3.9,0,8,2020
Nalgonda,Munugode,29-08-2020,24.3,24.3,35.2,85.7,99.9,9.3,0,8,2020
Nalgonda,Munugode,30-08-2020,1.7,24.9,35.2,77.7,99.9,5.3,0,8,2020
Nalgonda,Munugode,31-08-2020,0,25,37.8,66.1,99.9,5.2,0.2,8,2020
Nalgonda,Chandur,01-07-2020,20.9,25.1,34.5,61.1,99.9,6.8,0,7,2020
Nalgonda,Chandur,02-07-2020,0,26.7,34.6,51.35,89.75,11.9,0,7,2020
Nalgonda,Chandur,03-07-2020,2.6,25.95,35.25,52.15,91.35,14.4,0.6,7,2020
Nalgonda,Chandur,04-07-2020,0.8,25.6,34.4,54.25,87.6,16.6,1.2,7,2020
Nalgonda,Chandur,05-07-2020,1.1,25.05,32.7,59.9,91.85,17.5,2.9,7,2020
Nalgonda,Chandur,06-07-2020,15.9,24.05,31.05,73.1,100,5.6,0,7,2020
Nalgonda,Chandur,07-07-2020,0.9,26.5,29.95,87.85,99.6,8.1,0,7,2020
Nalgonda,Chandur,08-07-2020,0,26.7,35.3,53.5,94.9,11.9,1.2,7,2020
Nalgonda,Chandur,09-07-2020,0,25.75,35.7,60.5,86,11.7,0.8,7,2020
Nalgonda,Chandur,10-07-2020,0,25.4,34.35,51.85,88.6,12.7,0.7,7,2020
Nalgonda,Chandur,11-07-2020,0,26.65,32.7,60.75,83,12.1,0,7,2020
Nalgonda,Chandur,12-07-2020,0,26.8,35.4,49.4,97.8,14.7,0,7,2020
Nalgonda,Chandur,13-07-2020,0,25.7,34.15,55.15,100,12.6,0,7,2020
Nalgonda,Chandur,14-07-2020,48.7,23.5,33.4,59.8,100,9.3,0,7,2020
Nalgonda,Chandur,15-07-2020,30.6,23.55,31.1,83.6,97.15,7.4,0,7,2020
Nalgonda,Chandur,16-07-2020,3.5,24.1,27.7,93.15,98.5,10.6,0.3,7,2020
Nalgonda,Chandur,17-07-2020,0.2,25,31.05,87.55,98.25,12.2,0,7,2020
Nalgonda,Chandur,18-07-2020,0,25.2,32.25,82.5,98.35,12.5,0.5,7,2020
Nalgonda,Chandur,19-07-2020,0,26.25,34.7,55.95,98.6,11.3,0,7,2020
Nalgonda,Chandur,20-07-2020,18,24.6,32.05,69.9,99.35,9.6,0,7,2020
Nalgonda,Chandur,21-07-2020,7.7,24.7,34.35,58.3,96.9,9.9,0,7,2020
Nalgonda,Chandur,22-07-2020,0,25.35,35.45,50.5,96.95,7.2,0,7,2020
Nalgonda,Chandur,23-07-2020,16.9,23.75,34.05,75.1,96.45,8.9,0,7,2020
Nalgonda,Chandur,24-07-2020,1.9,23.4,27,88.8,96.3,5.3,0,7,2020
Nalgonda,Chandur,25-07-2020,7.8,24.15,33.35,80.9,96.7,13.3,0,7,2020
Nalgonda,Chandur,26-07-2020,0,24.65,33.5,65.85,96.7,7.4,0,7,2020
Nalgonda,Chandur,27-07-2020,0,26,34.5,55.7,99,10.2,0,7,2020
Nalgonda,Chandur,28-07-2020,1.8,25.75,33.75,60.65,100,11.3,0,7,2020
