District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph),Month,Year
Nalgonda,Vemulapalle,13-08-2019,8.2,25.5,35.2,51.7,99.9,0,6.6,8,2019
Nalgonda,Vemulapalle,14-08-2019,0.7,25.5,34.8,84.8,99.9,0,6.5,8,2019
Nalgonda,Vemulapalle,15-08-2019,6.3,27.3,35.2,70.8,99.9,0,1.3,8,2019
Nalgonda,Vemulapalle,16-08-2019,1.3,27.5,35.3,59.2,99.9,0,8.3,8,2019
Nalgonda,Vemulapalle,17-08-2019,29.8,25.3,35.2,58.5,99.9,0,3.1,8,2019
Nalgonda,Vemulapalle,18-08-2019,0,26.2,35.2,59.8,99.9,0,5.3,8,2019
Nalgonda,Vemulapalle,19-08-2019,0,27.2,33,78.1,99.9,0,1.4,8,2019
Nalgonda,Vemulapalle,20-08-2019,24.8,24.9,35.2,70.3,99.9,0,0.9,8,2019
Nalgonda,Vemulapalle,21-08-2019,0,27.5,35.9,73.5,99.9,0,1.8,8,2019
Nalgonda,Vemulapalle,22-08-2019,43,25.1,34.9,86.7,99.9,0,11.4,8,2019
Nalgonda,Vemulapalle,23-08-2019,7.6,24.4,35.2,81.1,99.9,0,7.1,8,2019
Nalgonda,Vemulapalle,24-08-2019,2.5,25.2,32.6,70.5,100,0,6.9,8,2019
Nalgonda,Vemulapalle,25-08-2019,0.7,25.8,33.2,80.4,100,0,5.9,8,2019
Nalgonda,Vemulapalle,26-08-2019,0,25.4,33.8,72.4,100,0,16,8,2019
Nalgonda,Vemulapalle,27-08-2019,0,24.8,34.5,67,100,0,10.5,8,2019
Nalgonda,Vemulapalle,28-08-2019,0,25.7,35.1,55.7,100,0,11.7,8,2019
Nalgonda,Vemulapalle,29-08-2019,0,26.9,36.4,57.1,100,0,10.8,8,2019
Nalgonda,Vemulapalle,30-08-2019,0,26.1,35.1,66.1,100,0,19.7,8,2019
Nalgonda,Vemulapalle,31-08-2019,26.3,23.5,35.9,65.2,100,0.1,13,8,2019
Nalgonda,Vemulapalle,01-09-2019,0.9,24.9,31.6,93.4,100,0,14.7,9,2019
Nalgonda,Vemulapalle,02-09-2019,12.3,24.8,30.4,83.1,99.9,0,15.9,9,2019
Nalgonda,Vemulapalle,03-09-2019,23.8,24.6,33.3,81.9,99.9,0,5.9,9,2019
Nalgonda,Vemulapalle,04-09-2019,10.8,25.1,30.9,74.9,99.9,0,2.2,9,2019
Nalgonda,Vemulapalle,05-09-2019,0,24.3,32.5,73.3,99.9,0,0.1,9,2019
Nalgonda,Vemulapalle,06-09-2019,0.3,27.4,33.1,82.2,99.9,0,13.8,9,2019
Nalgonda,Vemulapalle,07-09-2019,1.7,25.5,32.6,69.5,99.9,0,17.4,9,2019
Nalgonda,Vemulapalle,08-09-2019,0,27.5,33,68.6,99.9,0,18,9,2019
Nalgonda,Vemulapalle,09-09-2019,0,27.4,33.3,79.4,99.9,0,17.3,9,2019
Nalgonda,Miryalaguda,01-07-2019,0,26.7,33.7,52.1,82.6,0,24.3,7,2019
Nalgonda,Miryalaguda,02-07-2019,0,26.7,32.6,54.7,91.7,0,23.3,7,2019
Nalgonda,Miryalaguda,03-07-2019,0,28.8,33.3,58.7,84.2,4.5,19.9,7,2019
Nalgonda,Miryalaguda,04-07-2019,0,28.7,35.1,50.5,81.7,1.8,20.1,7,2019
Nalgonda,Miryalaguda,05-07-2019,0.1,28.7,37.5,42,77.4,6,23.1,7,2019
Nalgonda,Miryalaguda,06-07-2019,0.4,25.6,34.6,64.4,99,0,23.3,7,2019
Nalgonda,Miryalaguda,07-07-2019,0,29.9,37.1,53.6,84.3,4,21.3,7,2019
Nalgonda,Miryalaguda,08-07-2019,0,28.5,37.6,55.6,87.6,6.3,27.5,7,2019
Nalgonda,Miryalaguda,09-07-2019,0,29.8,37.6,46.7,81.4,5.8,17.8,7,2019
Nalgonda,Miryalaguda,10-07-2019,0,27.4,37.4,53.2,80.2,0,24.9,7,2019
Nalgonda,Miryalaguda,11-07-2019,0,26.8,37.3,42.3,92.5,0,19.3,7,2019
Nalgonda,Miryalaguda,12-07-2019,0,27.1,36.2,48.5,89.7,0,24.3,7,2019
Nalgonda,Miryalaguda,13-07-2019,0,28.9,36.7,48,75.3,0,14.7,7,2019
Nalgonda,Miryalaguda,14-07-2019,14.8,25.8,37.4,40.1,100,0,13.7,7,2019
Nalgonda,Miryalaguda,15-07-2019,2.9,26.7,36,48.5,98.9,0,14.3,7,2019
Nalgonda,Miryalaguda,16-07-2019,16,26.1,34.3,56.8,100,0,11.4,7,2019
Nalgonda,Miryalaguda,17-07-2019,0,27,35.9,48.5,90.2,0,14.8,7,2019
Nalgonda,Miryalaguda,18-07-2019,1,27.7,37.8,39.3,86.7,0,11.4,7,2019
Nalgonda,Miryalaguda,19-07-2019,3.4,25.6,37.3,41.9,99.3,0,6.5,7,2019
Nalgonda,Miryalaguda,20-07-2019,72.7,24.4,34.8,54.7,100,0,12.1,7,2019
Nalgonda,Miryalaguda,21-07-2019,0.2,26.5,32.1,87,100,0,1.6,7,2019
Nalgonda,Miryalaguda,22-07-2019,3.9,26.3,34.3,65.2,100,0,2.9,7,2019
Nalgonda,Miryalaguda,23-07-2019,0.1,26.1,35.8,52.4,97.6,0,12.4,7,2019
Nalgonda,Miryalaguda,24-07-2019,0.2,26.4,31.5,66,96.7,0,12.2,7,2019
Nalgonda,Miryalaguda,25-07-2019,0,27.8,35.8,56.3,89.4,0,14.5,7,2019
Nalgonda,Miryalaguda,26-07-2019,18.1,25.2,35.7,52,100,0,25.5,7,2019
Nalgonda,Miryalaguda,27-07-2019,13.9,24.1,29.8,91,100,0,20.3,7,2019
Nalgonda,Miryalaguda,28-07-2019,0.8,25.4,29.7,82.4,100,5.7,16.9,7,2019
Nalgonda,Miryalaguda,29-07-2019,4.6,24.8,28.3,91.1,100,0,21.1,7,2019
Nalgonda,Miryalaguda,30-07-2019,1.8,24.7,30.1,81.3,100,5.4,19.6,7,2019
Nalgonda,Miryalaguda,31-07-2019,0,25.8,32.6,72.8,100,0.2,20.3,7,2019
Nalgonda,Miryalaguda,01-08-2019,2.4,26.5,35,59.6,98.6,0,15.7,8,2019
Nalgonda,Miryalaguda,02-08-2019,3.2,23.6,33.2,61.6,100,5.3,21.8,8,2019
Nalgonda,Miryalaguda,03-08-2019,19.6,24.1,25.7,90.7,99.9,3.4,16.4,8,2019
Nalgonda,Miryalaguda,04-08-2019,0.2,26.2,29.9,82.7,99.9,11.3,21.5,8,2019
Nalgonda,Miryalaguda,05-08-2019,0.3,26,29.8,87,98.9,4.8,24.5,8,2019
Nalgonda,Miryalaguda,06-08-2019,25.6,24.4,32.3,76.6,100,0.2,23.4,8,2019
Nalgonda,Miryalaguda,07-08-2019,1.8,25,30.9,81.4,100,1.7,17.2,8,2019
Nalgonda,Miryalaguda,08-08-2019,0.8,26.3,31.1,81.5,100,1.9,19.8,8,2019
Nalgonda,Miryalaguda,09-08-2019,0,26.6,32,76.8,97.9,4.4,21.3,8,2019
Nalgonda,Miryalaguda,10-08-2019,0,26.3,33.3,77.5,100,0,23.2,8,2019
Nalgonda,Miryalaguda,11-08-2019,0,26.7,34.3,59.7,98.1,0,16,8,2019
Nalgonda,Miryalaguda,12-08-2019,0,26.7,33.8,55.9,95.4,0,15.3,8,2019
Nalgonda,Miryalaguda,13-08-2019,10.8,25.3,33.8,58.7,100,0,14.7,8,2019
Nalgonda,Miryalaguda,14-08-2019,3.1,25.6,32.3,84.4,100,0,12.2,8,2019
Nalgonda,Miryalaguda,15-08-2019,2.3,26.8,32.8,74.3,100,0,13.3,8,2019
Nalgonda,Miryalaguda,16-08-2019,0,27.1,34.5,60.8,100,0,14.1,8,2019
Nalgonda,Miryalaguda,17-08-2019,5.8,25.6,34.6,60.6,100,0,13.3,8,2019
Nalgonda,Miryalaguda,18-08-2019,1.8,25.9,33.9,63.2,100,0,14,8,2019
Nalgonda,Miryalaguda,19-08-2019,0,26.6,31.5,75,100,0,15.1,8,2019
Nalgonda,Miryalaguda,20-08-2019,6.3,25.3,32.8,80.9,100,0,10.1,8,2019
Nalgonda,Miryalaguda,21-08-2019,0,26.7,33,86.9,100,0,15.1,8,2019
Nalgonda,Miryalaguda,22-08-2019,19.4,25.5,31.7,89,100,0,15.8,8,2019
Nalgonda,Miryalaguda,23-08-2019,7.2,24.5,34,79.8,100,0,15.7,8,2019
Nalgonda,Miryalaguda,24-08-2019,7.7,25.6,31.8,84.8,100,0,14.8,8,2019
Nalgonda,Miryalaguda,25-08-2019,0.2,25.3,33,76.5,100,0,15.5,8,2019
Nalgonda,Miryalaguda,26-08-2019,0,25.7,33,69.5,98.5,0,17.4,8,2019
Nalgonda,Miryalaguda,27-08-2019,0,25.3,33,65.9,94.5,0,15,8,2019
Nalgonda,Miryalaguda,28-08-2019,0,26.5,33.9,56.1,98,0,15.5,8,2019
Nalgonda,Miryalaguda,29-08-2019,0,27.9,34.7,49.9,94.9,0,15.6,8,2019
Nalgonda,Miryalaguda,30-08-2019,8,26.3,34.4,71.5,100,0,17.1,8,2019
Nalgonda,Miryalaguda,31-08-2019,36.7,23.6,34.7,65.7,100,0,27.5,8,2019
Nalgonda,Miryalaguda,01-09-2019,7.8,24.5,30.9,90.4,100,0,16.8,9,2019
Nalgonda,Miryalaguda,02-09-2019,14.6,24.4,28.9,93.9,100,0,14.5,9,2019
Nalgonda,Miryalaguda,03-09-2019,4.4,24.7,30.8,88,100,0,15,9,2019
Nalgonda,Miryalaguda,04-09-2019,19.5,25.2,31.4,82.7,100,0,11.7,9,2019
Nalgonda,Miryalaguda,05-09-2019,0,24.3,31.8,81.6,100,2.2,16.4,9,2019
Nalgonda,Miryalaguda,06-09-2019,0,27,32.3,83.4,100,0,24.9,9,2019
Nalgonda,Miryalaguda,07-09-2019,3.2,26,32.5,82,99.9,0,18.9,9,2019
Nalgonda,Miryalaguda,08-09-2019,0.6,26.8,31.6,79.7,98.4,3.1,15,9,2019
Nalgonda,Miryalaguda,09-09-2019,0,26.2,31.5,87.9,98.9,0,16,9,2019
Nalgonda,Damaracherla,01-07-2019,0,28.2,34.6,49.9,86.3,0.2,6.9,7,2019
Nalgonda,Damaracherla,02-07-2019,13.2,26.4,34.6,49.9,85.3,0.4,6.2,7,2019
Nalgonda,Damaracherla,03-07-2019,0,29,32.7,62.4,78.2,0.2,19.4,7,2019
Nalgonda,Damaracherla,04-07-2019,0,29.4,35.3,48.5,73,3.6,29.8,7,2019
Nalgonda,Damaracherla,05-07-2019,0,29.4,37.9,44.8,70.9,2.7,27.1,7,2019
Nalgonda,Damaracherla,06-07-2019,0.1,27.3,34.2,54.6,93.9,0,20.3,7,2019
Nalgonda,Damaracherla,07-07-2019,0,30.3,37,48.1,70.9,0,19.9,7,2019
Nalgonda,Damaracherla,08-07-2019,0,29.6,37.5,42.7,74.5,3.7,28.4,7,2019
Nalgonda,Damaracherla,09-07-2019,0,29.9,37.9,41.9,68.2,4.7,29.6,7,2019
Nalgonda,Damaracherla,10-07-2019,0,30.1,37.6,42.4,69.5,4.1,27.1,7,2019
Nalgonda,Damaracherla,11-07-2019,0,27.7,37.8,46.4,89.3,0,24.5,7,2019
Nalgonda,Damaracherla,12-07-2019,0,28.6,37.9,45.9,88.3,0,26.5,7,2019
Nalgonda,Damaracherla,13-07-2019,0,30.1,37.9,44.5,71.6,0,21.2,7,2019
Nalgonda,Damaracherla,14-07-2019,0,26.9,38.2,38.3,73.3,0,21.3,7,2019
Nalgonda,Damaracherla,15-07-2019,0,27.5,37.8,45.2,81.6,0,17,7,2019
Nalgonda,Damaracherla,16-07-2019,0,27.5,35.8,64.3,99.9,0,23.5,7,2019
Nalgonda,Damaracherla,17-07-2019,0,27.2,37.1,49.9,89.3,0,16.4,7,2019
Nalgonda,Damaracherla,18-07-2019,0,27.7,38.2,41.3,79.9,1.4,18.5,7,2019
Nalgonda,Damaracherla,19-07-2019,14.5,25,38,43.5,96.3,0,14.2,7,2019
Nalgonda,Damaracherla,20-07-2019,5.8,24.8,34.2,61.5,96.5,0,15.2,7,2019
Nalgonda,Damaracherla,21-07-2019,0.2,26.3,33,72.8,95.8,0,9.6,7,2019
Nalgonda,Damaracherla,22-07-2019,0,26.4,35.1,60.2,95.6,0,10.8,7,2019
Nalgonda,Damaracherla,23-07-2019,16.3,25.4,36.9,52.2,93.7,0,11.2,7,2019
Nalgonda,Damaracherla,24-07-2019,0,25.6,31.3,74,93.7,0,14.7,7,2019
Nalgonda,Damaracherla,25-07-2019,0,28.6,36.6,55.1,86.6,0,24,7,2019
Nalgonda,Damaracherla,26-07-2019,32.4,25,35.9,53.6,100,0,18.5,7,2019
Nalgonda,Damaracherla,27-07-2019,1.4,24.4,31.6,82.2,100,0,21.9,7,2019
Nalgonda,Damaracherla,28-07-2019,0,25.9,29.9,81.5,94.3,1,19.5,7,2019
Nalgonda,Damaracherla,29-07-2019,1.5,24.9,29.5,86.7,97.6,0,14.9,7,2019
Nalgonda,Damaracherla,30-07-2019,0.7,24.4,29.8,81.6,100,0,18.7,7,2019
Nalgonda,Damaracherla,31-07-2019,0,26.5,33.5,67.8,91.3,0.9,22.2,7,2019
Nalgonda,Damaracherla,01-08-2019,0,27.1,35.4,58.2,83.4,0,26.6,8,2019
Nalgonda,Damaracherla,02-08-2019,2.5,24.9,34.9,59,97.6,2.8,27.7,8,2019
Nalgonda,Damaracherla,03-08-2019,9.8,23.3,26.4,90.1,100,0.5,15.3,8,2019
Nalgonda,Damaracherla,04-08-2019,0,26.4,29.7,85.3,96.4,7.9,23,8,2019
Nalgonda,Damaracherla,05-08-2019,0,26.3,31.3,83.5,98.3,0,23.9,8,2019
Nalgonda,Damaracherla,06-08-2019,14.1,24.2,34.1,69,100,0,29.4,8,2019
Nalgonda,Damaracherla,07-08-2019,0,26,32.2,77,95.4,2.3,23.9,8,2019
Nalgonda,Damaracherla,08-08-2019,0,26.7,32,77,95.1,1.8,21.9,8,2019
Nalgonda,Damaracherla,09-08-2019,0,26.9,32.7,75.8,93.6,0,19.3,8,2019
Nalgonda,Damaracherla,10-08-2019,0,27.1,34.4,63.6,82.7,0,22.3,8,2019
Nalgonda,Damaracherla,11-08-2019,0,27.7,35.2,59,79.4,3.1,20.9,8,2019
Nalgonda,Damaracherla,12-08-2019,0,26.9,33.9,55.9,81.8,0,22.2,8,2019
Nalgonda,Damaracherla,13-08-2019,7.3,26,33.6,61,100,0,22.6,8,2019
Nalgonda,Damaracherla,14-08-2019,0.5,25.5,32.6,79.1,100,0,14.9,8,2019
Nalgonda,Damaracherla,15-08-2019,0,26.8,34.6,64.5,99,0,17.4,8,2019
Nalgonda,Damaracherla,16-08-2019,0,27.1,35.4,52.5,92.3,0,18.4,8,2019
Nalgonda,Damaracherla,17-08-2019,2.3,27.1,36.8,49.5,95.9,0,16,8,2019
Nalgonda,Damaracherla,18-08-2019,0.9,24.5,34.3,70.9,100,0,14.3,8,2019
Nalgonda,Damaracherla,19-08-2019,0,25.9,32.5,78.3,97.6,0,19.6,8,2019
Nalgonda,Damaracherla,20-08-2019,10.2,25.3,35.2,72.7,100,0,15.3,8,2019
Nalgonda,Damaracherla,21-08-2019,0,26.2,34.7,77.7,99.5,0,16.8,8,2019
Nalgonda,Damaracherla,22-08-2019,35.4,25,32.2,83.6,100,0,16.8,8,2019
Nalgonda,Damaracherla,23-08-2019,8.1,24.4,35.2,68.7,100,0,20.3,8,2019
Nalgonda,Damaracherla,24-08-2019,0.2,25.2,32.2,82.1,100,0,18.3,8,2019
Nalgonda,Damaracherla,25-08-2019,0,26.8,35.3,71.9,95.7,0,22.1,8,2019
Nalgonda,Damaracherla,26-08-2019,0,27.5,35.2,64.5,91.4,0,14.6,8,2019
Nalgonda,Damaracherla,27-08-2019,0,27.5,35.3,59.7,95.8,0,19.9,8,2019
Nalgonda,Damaracherla,28-08-2019,0,26.8,35.7,60.4,95.1,0,22.3,8,2019
Nalgonda,Damaracherla,29-08-2019,0,28.4,36.6,48,93.4,0,18.1,8,2019
Nalgonda,Damaracherla,30-08-2019,0,27.3,35.6,59.8,98.7,0,17.4,8,2019
Nalgonda,Damaracherla,31-08-2019,54.1,24.2,36.4,62.3,100,0,22.3,8,2019
Nalgonda,Damaracherla,01-09-2019,12.8,24.5,32.2,75.8,98.4,0,19.1,9,2019
Nalgonda,Damaracherla,02-09-2019,3.5,24.8,29.5,82.7,98.1,0,11,9,2019
Nalgonda,Damaracherla,03-09-2019,8.9,24.2,32.2,77.8,97.7,0,12.2,9,2019
Nalgonda,Damaracherla,04-09-2019,5,24.8,31.5,77.3,97.9,0,13.2,9,2019
Nalgonda,Damaracherla,05-09-2019,0,24.3,31.2,95.8,100,0.9,15,9,2019
Nalgonda,Damaracherla,06-09-2019,0,26.5,33.8,93.1,100,0,20.3,9,2019
Nalgonda,Damaracherla,07-09-2019,3,25.4,33.1,94.8,100,0,23.8,9,2019
Nalgonda,Damaracherla,08-09-2019,0,27.2,32.6,97.9,100,1.5,15,9,2019
Nalgonda,Damaracherla,09-09-2019,0,26,32.7,97.1,100,0,16.8,9,2019
Nalgonda,Adavidevulapalli,01-07-2019,0,28,34.7,43.4,65.2,1.2,28.4,7,2019
Nalgonda,Adavidevulapalli,02-07-2019,0,26.3,34,47.8,78.5,7.5,23.2,7,2019
Nalgonda,Adavidevulapalli,03-07-2019,0,28.5,31.7,56,68.9,7.7,28.7,7,2019
Nalgonda,Adavidevulapalli,04-07-2019,0,28.8,35.5,42.4,63.2,11.2,27.3,7,2019
Nalgonda,Adavidevulapalli,05-07-2019,0,28.6,37.8,38.6,65.2,14.3,32.5,7,2019
Nalgonda,Adavidevulapalli,06-07-2019,0,27,32.8,52.5,82.2,0,27.4,7,2019
Nalgonda,Adavidevulapalli,07-07-2019,0,29.6,35.9,41.6,59.2,6.4,28.6,7,2019
Nalgonda,Adavidevulapalli,08-07-2019,0,27.6,37.2,38,72.6,9.6,34.4,7,2019
Nalgonda,Adavidevulapalli,09-07-2019,0,29,37.5,38,61.8,12.9,28.4,7,2019
Nalgonda,Adavidevulapalli,10-07-2019,0,28.5,37.2,40.2,61.8,5.9,25.2,7,2019
Nalgonda,Adavidevulapalli,11-07-2019,0,27,36.5,39.8,75.3,10.2,29.3,7,2019
Nalgonda,Adavidevulapalli,12-07-2019,0,29,36.8,40,78.3,8.1,28.7,7,2019
Nalgonda,Adavidevulapalli,13-07-2019,0,30.1,37.1,51.3,83.4,2.3,23.6,7,2019
Nalgonda,Adavidevulapalli,14-07-2019,0,27.4,37.9,49.6,88.9,0,23.6,7,2019
Nalgonda,Adavidevulapalli,15-07-2019,0,27.8,37.1,50.6,93.1,0,22.7,7,2019
Nalgonda,Adavidevulapalli,16-07-2019,0,27.9,35.3,69.4,91.7,0,20.6,7,2019
Nalgonda,Adavidevulapalli,17-07-2019,0,27.7,36.5,53.8,89.2,0,21.2,7,2019
Nalgonda,Adavidevulapalli,18-07-2019,0,28.3,37.5,46.7,86.1,0,30.5,7,2019
Nalgonda,Adavidevulapalli,19-07-2019,30.8,25.4,37.5,48.6,94,0,18.6,7,2019
Nalgonda,Adavidevulapalli,20-07-2019,6.8,25.1,34.3,68.9,100,0,24.9,7,2019
Nalgonda,Adavidevulapalli,21-07-2019,0,27,32.7,89.8,100,0,14.1,7,2019
Nalgonda,Adavidevulapalli,22-07-2019,0,26.8,35,76,100,0,16.7,7,2019
Nalgonda,Adavidevulapalli,23-07-2019,10,26.2,36.5,92.8,100,0,15.7,7,2019
Nalgonda,Adavidevulapalli,24-07-2019,0,26.8,31.7,84.3,99.9,0,18,7,2019
Nalgonda,Adavidevulapalli,25-07-2019,0,28.8,35.3,68.6,99.9,0,22.4,7,2019
Nalgonda,Adavidevulapalli,26-07-2019,35.4,25.2,35.8,70.4,100,0,21.1,7,2019
Nalgonda,Adavidevulapalli,27-07-2019,0,25.2,30.8,94.3,100,0,28.8,7,2019
Nalgonda,Adavidevulapalli,28-07-2019,0,26.8,29.7,93.2,99.9,10.2,20.5,7,2019
Nalgonda,Adavidevulapalli,29-07-2019,0,25.6,29.2,97.7,99.9,0,25.9,7,2019
Nalgonda,Adavidevulapalli,30-07-2019,0,25.2,29.6,66.8,100,0,23.1,7,2019
Nalgonda,Adavidevulapalli,31-07-2019,0,27.2,31.4,57.1,69.6,8,28.1,7,2019
Nalgonda,Adavidevulapalli,01-08-2019,0,27,34.2,47.8,71.9,5.9,27.7,8,2019
Nalgonda,Adavidevulapalli,02-08-2019,0,24.8,33.2,53.4,83.2,9.4,27.4,8,2019
Nalgonda,Adavidevulapalli,03-08-2019,10,24.8,26,76.7,84.9,7.2,20.9,8,2019
Nalgonda,Adavidevulapalli,04-08-2019,0,26.6,28.3,66.7,76.3,14.1,26.5,8,2019
Nalgonda,Adavidevulapalli,05-08-2019,0,26.4,29.8,62.2,80,4.9,41,8,2019
Nalgonda,Adavidevulapalli,06-08-2019,13.5,24.5,31.9,58.1,96.7,0,26.7,8,2019
Nalgonda,Adavidevulapalli,07-08-2019,0,26.7,31.4,62.8,100,13.9,28,8,2019
Nalgonda,Adavidevulapalli,08-08-2019,0,27.3,31.1,57.8,72.6,14.5,33.2,8,2019
Nalgonda,Adavidevulapalli,09-08-2019,0,27.4,32,58.2,88.1,7.2,33.9,8,2019
Nalgonda,Adavidevulapalli,10-08-2019,0,27.7,33.4,65.9,84.6,0,24.5,8,2019
Nalgonda,Adavidevulapalli,11-08-2019,0,27.3,35.2,64.2,83.4,10.7,24.7,8,2019
Nalgonda,Adavidevulapalli,12-08-2019,0.5,27.4,34.4,56.5,83.5,0,25.4,8,2019
Nalgonda,Adavidevulapalli,13-08-2019,13.5,27.5,34.1,62.9,97.6,0,20.7,8,2019
Nalgonda,Adavidevulapalli,14-08-2019,0,27.2,34.7,66.8,93.3,0,16.3,8,2019
Nalgonda,Adavidevulapalli,15-08-2019,0,27.5,35.4,60.6,90.2,0,19.1,8,2019
Nalgonda,Adavidevulapalli,16-08-2019,5.3,28.8,35.2,57.6,86.8,0,18,8,2019
Nalgonda,Adavidevulapalli,17-08-2019,0,27.5,35.8,57.5,89,0,17.3,8,2019
Nalgonda,Adavidevulapalli,18-08-2019,67.3,24.9,34,64.9,99.9,0,16.6,8,2019
Nalgonda,Adavidevulapalli,19-08-2019,0,27.1,32.7,74,97.6,0,19.2,8,2019
Nalgonda,Adavidevulapalli,20-08-2019,12.8,27.5,35.3,71.4,97.6,0,27.5,8,2019
Nalgonda,Adavidevulapalli,21-08-2019,4.8,26.7,33.9,70.9,99.9,0,14.7,8,2019
Nalgonda,Adavidevulapalli,22-08-2019,6,26.4,31,79.8,98.4,0,23.2,8,2019
Nalgonda,Adavidevulapalli,23-08-2019,19.3,24.9,35.9,66.3,99.9,0,17.4,8,2019
Nalgonda,Adavidevulapalli,24-08-2019,1.8,27.5,31.9,77.5,97.6,0,20.4,8,2019
Nalgonda,Adavidevulapalli,25-08-2019,0,27.4,35.2,65.2,88,3,22.2,8,2019
Nalgonda,Adavidevulapalli,26-08-2019,0,27.5,34.9,57.7,87.9,0,23.9,8,2019
Nalgonda,Adavidevulapalli,27-08-2019,0,27.5,35.2,55.5,88.2,0,22.2,8,2019
Nalgonda,Adavidevulapalli,28-08-2019,0,27.5,35.7,55.2,86.9,0,24.9,8,2019
Nalgonda,Adavidevulapalli,29-08-2019,0,28.7,35.7,55.4,86.5,0,25.1,8,2019
Nalgonda,Adavidevulapalli,30-08-2019,0,27.5,35.5,56,89.9,0,18.2,8,2019
Nalgonda,Adavidevulapalli,31-08-2019,11,25.5,35.2,59.5,99.9,0,28,8,2019
Nalgonda,Adavidevulapalli,01-09-2019,0.8,24.6,32.6,76.9,93.8,5.4,21.7,9,2019
Nalgonda,Adavidevulapalli,02-09-2019,2.3,24.9,30.2,83.8,97.1,0,13.9,9,2019
Nalgonda,Adavidevulapalli,03-09-2019,0.8,25.4,32.2,77.6,93.6,0,17.4,9,2019
Nalgonda,Adavidevulapalli,04-09-2019,5.8,26.6,30.6,78,93.7,0,20.9,9,2019
Nalgonda,Adavidevulapalli,05-09-2019,0,24.3,32.4,76.9,95.8,6.3,22.9,9,2019
Nalgonda,Adavidevulapalli,06-09-2019,0,27.5,33.3,70.9,91.7,5.9,29.5,9,2019
Nalgonda,Adavidevulapalli,07-09-2019,1,27.3,32.9,70.9,91.7,6.1,25.7,9,2019
Nalgonda,Adavidevulapalli,08-09-2019,0,27.6,32.6,70.9,92.6,8.5,25.9,9,2019
Nalgonda,Adavidevulapalli,09-09-2019,0,27.3,33.1,70.9,92.8,0,25.9,9,2019
Nalgonda,Tirumalagiri Sagar,01-07-2019,0,28,34.5,55.1,77.5,1.2,28.4,7,2019
Nalgonda,Tirumalagiri Sagar,02-07-2019,0,27.1,33.6,59.8,79.1,7.5,23.2,7,2019
Nalgonda,Tirumalagiri Sagar,03-07-2019,0,29,32.1,65,74.2,7.7,28.7,7,2019
Nalgonda,Tirumalagiri Sagar,04-07-2019,0,27.5,35.8,56,72.3,11.2,27.3,7,2019
Nalgonda,Tirumalagiri Sagar,05-07-2019,0,28.8,38,51.4,73.6,14.3,32.5,7,2019
Nalgonda,Tirumalagiri Sagar,06-07-2019,0,28.8,32.8,64.4,76,0,27.4,7,2019
Nalgonda,Tirumalagiri Sagar,07-07-2019,0,29.7,35.3,55.7,70.6,6.4,28.6,7,2019
Nalgonda,Tirumalagiri Sagar,08-07-2019,0,28.7,37.2,50.9,76.3,9.6,34.4,7,2019
Nalgonda,Tirumalagiri Sagar,09-07-2019,0,29.2,37.5,51.5,71.7,12.9,28.4,7,2019
Nalgonda,Tirumalagiri Sagar,10-07-2019,0,28.8,37.2,52.8,71.4,5.9,25.2,7,2019
Nalgonda,Tirumalagiri Sagar,11-07-2019,0,28,36.5,53.8,77.3,10.2,29.3,7,2019
Nalgonda,Tirumalagiri Sagar,12-07-2019,0,28.9,36.6,54.1,68.9,8.1,28.7,7,2019
Nalgonda,Tirumalagiri Sagar,13-07-2019,0,29.5,36.3,55.2,70.8,2.3,23.6,7,2019
Nalgonda,Tirumalagiri Sagar,14-07-2019,0,27.2,37.9,48.7,78.3,0,23.6,7,2019
Nalgonda,Tirumalagiri Sagar,15-07-2019,0,27.7,36.4,53.6,79.6,0,22.7,7,2019
Nalgonda,Tirumalagiri Sagar,16-07-2019,0,28.4,35.9,58.1,77.7,0,20.6,7,2019
Nalgonda,Tirumalagiri Sagar,17-07-2019,0,28,37.3,52.3,75.3,0,21.2,7,2019
Nalgonda,Tirumalagiri Sagar,18-07-2019,0,27.5,37.5,49.7,72.4,0,30.5,7,2019
Nalgonda,Tirumalagiri Sagar,19-07-2019,7.4,25.1,37.3,49,82.3,0,18.6,7,2019
Nalgonda,Tirumalagiri Sagar,20-07-2019,1.6,25.5,33.4,69.3,82.2,0,24.9,7,2019
Nalgonda,Tirumalagiri Sagar,21-07-2019,0,27.1,32.7,69.2,82.3,0,14.1,7,2019
Nalgonda,Tirumalagiri Sagar,22-07-2019,0,26.6,36.7,59,82.2,0,16.7,7,2019
Nalgonda,Tirumalagiri Sagar,23-07-2019,0,26.9,35.8,59.5,81.7,0,15.7,7,2019
Nalgonda,Tirumalagiri Sagar,24-07-2019,0,27.4,31.2,69.4,78.8,0,18,7,2019
Nalgonda,Tirumalagiri Sagar,25-07-2019,0,29,34.9,58.6,74.5,0,22.4,7,2019
Nalgonda,Tirumalagiri Sagar,26-07-2019,4.5,25.7,36,58.5,82.1,0,21.1,7,2019
Nalgonda,Tirumalagiri Sagar,27-07-2019,0,25.6,30.9,73.5,82.3,0,28.8,7,2019
